% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.787260912e+05 +3.787260912e+05 +3.787619912e+05 +3.787619912e+05 -4.2785e+00 -1.0526e+00 -3.8278e+00 -4.4333e+00 +4.0964e+00
2 +1.134241138e+05 +1.134241138e+05 +1.134600138e+05 +1.134600138e+05 -1.2996e+00 +2.7416e+00 +1.4840e+00 -4.4500e+00 -2.0225e+00
18 +3.468887043e+04 +3.468887043e+04 +3.472477043e+04 +3.472477043e+04 -3.9377e+00 +4.6395e+00 +3.2322e+00 -1.4571e+00 -2.3673e+00
39 +4.888995988e+03 +4.888995988e+03 +4.924895988e+03 +4.924895988e+03 -2.5363e+00 +1.0239e+00 -7.0548e-02 -3.7359e-01 -2.6917e+00
65 +1.599619383e+03 +1.599619383e+03 +1.635519383e+03 +1.635519383e+03 -3.0764e-01 -1.8030e+00 -5.2535e-01 +8.6808e-01 -2.4141e+00
95 +1.143888028e+03 +1.143888028e+03 +1.179788028e+03 +1.179788028e+03 -8.1246e-01 -4.9627e-01 -6.5586e-01 +4.3146e-01 -2.5705e+00
116 +7.371861999e+02 +7.371861999e+02 +7.730861999e+02 +7.730861999e+02 -9.9560e-01 -2.9693e-01 -4.7153e-01 +7.3027e-01 -2.4590e+00
131 +2.333165532e+02 +2.333165532e+02 +2.692165532e+02 +2.692165532e+02 -8.6901e-01 -6.9668e-01 -5.1695e-01 +9.7141e-01 -2.5358e+00
147 +1.122205603e+02 +1.122205603e+02 +1.481205603e+02 +1.481205603e+02 -6.9580e-01 -1.0747e-01 -7.8396e-02 +1.6576e+00 -2.3659e+00
171 +9.517835226e+01 +9.517835226e+01 +1.310783523e+02 +1.310783523e+02 -6.5154e-01 -1.0747e-01 -7.8396e-02 +1.6576e+00 -2.3659e+00
711 +6.253498232e+01 +6.253498232e+01 +9.843498232e+01 +9.843498232e+01 -6.4276e-01 +5.7179e-01 -2.1172e-01 +1.3554e+00 -2.3845e+00
