% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.988380957e+05 +2.988380957e+05 +2.988739957e+05 +2.988739957e+05 -3.7597e-01 -2.7430e-01
3 +5.110892264e+04 +5.110892264e+04 +5.114482264e+04 +5.114482264e+04 +2.0691e+00 -5.8966e-01
5 +3.324633044e+04 +3.324633044e+04 +3.328223044e+04 +3.328223044e+04 +2.0766e+00 +1.3510e-01
12 +1.259012030e+01 +1.259012030e+01 +4.849012030e+01 +4.849012030e+01 +4.4191e+00 -2.5766e+00
16 +6.709519926e+00 +6.709519926e+00 +4.260951993e+01 +4.260951993e+01 +3.6938e+00 +1.2737e+00
43 +8.126009169e-02 +8.126009169e-02 +3.598126009e+01 +3.598126009e+01 +2.8707e+00 +1.1007e+00
85 +1.809209046e-02 +1.809209046e-02 +3.591809209e+01 +3.591809209e+01 +2.8271e+00 +1.0729e+00
162 +8.964317047e-03 +8.964317047e-03 +3.590896432e+01 +3.590896432e+01 +2.8122e+00 +1.0505e+00
225 +2.240332307e-03 +2.240332307e-03 +3.590224033e+01 +3.590224033e+01 +2.7915e+00 +1.1166e+00
276 +1.221931123e-03 +1.221931123e-03 +3.590122193e+01 +3.590122193e+01 +2.7915e+00 +1.0931e+00
320 +9.883825567e-04 +9.883825567e-04 +3.590098838e+01 +3.590098838e+01 +2.7900e+00 +1.0944e+00
411 +5.170870421e-04 +5.170870421e-04 +3.590051709e+01 +3.590051709e+01 +2.7878e+00 +1.1004e+00
552 +3.668244828e-04 +3.668244828e-04 +3.590036682e+01 +3.590036682e+01 +2.7871e+00 +1.1050e+00
1185 +2.401818660e-04 +2.401818660e-04 +3.590024018e+01 +3.590024018e+01 +2.7857e+00 +1.1072e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.674944462e+05 +4.674944462e+05 +4.675258162e+05 +4.675258162e+05 -4.7368e+00 +2.9694e+00
2 +1.155720721e+02 +1.155720721e+02 +1.469420721e+02 +1.469420721e+02 +3.9145e+00 +4.4835e+00
4 +3.650028182e+00 +3.650028182e+00 +3.502002818e+01 +3.502002818e+01 +8.8363e-02 +3.2623e+00
41 +1.426678904e+00 +1.426678904e+00 +3.279667890e+01 +3.279667890e+01 -3.2398e-01 +3.1416e+00
66 +7.488392509e-01 +7.488392509e-01 +3.211883925e+01 +3.211883925e+01 +6.4479e-03 +1.9258e+00
92 +6.021246151e-01 +6.021246151e-01 +3.197212462e+01 +3.197212462e+01 -9.1591e-02 +2.2179e+00
132 +3.354442477e-01 +3.354442477e-01 +3.170544425e+01 +3.170544425e+01 -1.4167e-01 +2.1394e+00
158 +1.956081034e-01 +1.956081034e-01 +3.156560810e+01 +3.156560810e+01 -1.4310e-01 +1.8991e+00
169 +3.879984203e-02 +3.879984203e-02 +3.140879984e+01 +3.140879984e+01 -2.5687e-01 +2.0296e+00
240 +2.394566619e-02 +2.394566619e-02 +3.139394567e+01 +3.139394567e+01 -2.6407e-01 +2.0101e+00
314 +1.519335451e-02 +1.519335451e-02 +3.138519335e+01 +3.138519335e+01 -2.5196e-01 +1.9527e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.157365274e+05 +1.157365274e+05 +1.147365274e+05 +1.147365274e+05 -1.9472e+00 -2.2945e+00
2 +2.652925053e+01 +2.652925053e+01 -9.734707495e+02 -9.734707495e+02 +2.8480e+00 +1.8697e+00
14 +2.405914319e+01 +2.405914319e+01 -9.759408568e+02 -9.759408568e+02 +2.4613e+00 -1.4329e+00
15 +1.005869871e+01 +1.005869871e+01 -9.899413013e+02 -9.899413013e+02 +6.6094e-01 -4.1585e+00
33 +4.240856135e+00 +4.240856135e+00 -9.957591439e+02 -9.957591439e+02 +9.1049e-01 -1.6832e+00
81 +3.102387565e+00 +3.102387565e+00 -9.968976124e+02 -9.968976124e+02 +6.9809e-01 -1.7484e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.419603531e+04 +3.419603531e+04 +3.432795531e+04 +3.432795531e+04 -3.1010e+00 +2.7587e+00
2 +2.170182339e+02 +2.170182339e+02 +3.489382339e+02 +3.489382339e+02 -3.1375e+00 -4.9689e+00
3 +1.098861925e+02 +1.098861925e+02 +2.418061925e+02 +2.418061925e+02 -1.6689e-01 -3.2082e+00
4 +4.152731741e+00 +4.152731741e+00 +1.360727317e+02 +1.360727317e+02 -2.1057e+00 +1.0873e+00
53 +3.818662052e+00 +3.818662052e+00 +1.357386621e+02 +1.357386621e+02 -2.8280e+00 +1.0519e+00
254 +2.471959978e+00 +2.471959978e+00 +1.343919600e+02 +1.343919600e+02 -2.8278e+00 +1.2584e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.744701105e+04 +6.744701105e+04 +6.803785105e+04 +6.803785105e+04 +3.2962e+00 -3.6098e+00
3 +6.246873722e+04 +6.246873722e+04 +6.305957722e+04 +6.305957722e+04 +1.1073e+00 -1.7063e-01
7 +3.557148676e+04 +3.557148676e+04 +3.616232676e+04 +3.616232676e+04 -9.9387e-01 +1.6022e+00
8 +8.540437117e+01 +8.540437117e+01 +6.762443712e+02 +6.762443712e+02 -3.8764e+00 +1.7231e-01
10 +2.684245672e+01 +2.684245672e+01 +6.176824567e+02 +6.176824567e+02 -5.3544e-01 -3.8984e+00
37 +1.985529196e+01 +1.985529196e+01 +6.106952920e+02 +6.106952920e+02 -6.8694e-01 -2.3440e+00
63 +5.915411641e+00 +5.915411641e+00 +5.967554116e+02 +5.967554116e+02 +2.0952e-01 -2.3690e+00
81 +6.292034003e-01 +6.292034003e-01 +5.914692034e+02 +5.914692034e+02 +1.1189e+00 -3.1486e+00
% function evaluation | noise-free fitness - Fopt (4.961500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.083404149e+00 +7.083404149e+00 +5.032334041e+02 +5.032334041e+02 +1.0659e+00 +1.7521e+00
2 +5.533849236e+00 +5.533849236e+00 +5.016838492e+02 +5.016838492e+02 +1.0431e+00 +1.4249e+00
26 +9.130113418e-01 +9.130113418e-01 +4.970630113e+02 +4.970630113e+02 +2.0254e+00 +1.4148e-01
28 +1.571655113e-01 +1.571655113e-01 +4.963071655e+02 +4.963071655e+02 +2.2214e+00 -2.9440e-01
43 +7.558829010e-02 +7.558829010e-02 +4.962255883e+02 +4.962255883e+02 +2.3040e+00 -4.0564e-01
151 +4.093279758e-02 +4.093279758e-02 +4.961909328e+02 +4.961909328e+02 +2.3032e+00 -4.5157e-01
197 +3.284077531e-02 +3.284077531e-02 +4.961828408e+02 +4.961828408e+02 +2.3032e+00 -4.8235e-01
244 +2.506896323e-02 +2.506896323e-02 +4.961750690e+02 +4.961750690e+02 +2.3206e+00 -4.7847e-01
% function evaluation | noise-free fitness - Fopt (-3.482600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.960459042e+05 +1.960459042e+05 +1.956976442e+05 +1.956976442e+05 +1.4564e+00 -4.4312e+00
2 +2.978825286e+03 +2.978825286e+03 +2.630565286e+03 +2.630565286e+03 +1.1547e-01 +2.6220e+00
3 +2.596981996e+02 +2.596981996e+02 -8.856180037e+01 -8.856180037e+01 -4.6164e-02 +4.1753e+00
11 +7.385912379e+01 +7.385912379e+01 -2.744008762e+02 -2.744008762e+02 +4.5102e+00 +1.1719e+00
19 +3.052750090e+00 +3.052750090e+00 -3.452072499e+02 -3.452072499e+02 +9.8029e-01 +3.9915e+00
43 +9.568343643e-01 +9.568343643e-01 -3.473031656e+02 -3.473031656e+02 +4.7487e-02 +4.0769e+00
84 +3.752168895e-01 +3.752168895e-01 -3.478847831e+02 -3.478847831e+02 -3.2170e-01 +3.9828e+00
159 +1.439365265e-01 +1.439365265e-01 -3.481160635e+02 -3.481160635e+02 -5.6070e-01 +3.9463e+00
188 +6.110170607e-02 +6.110170607e-02 -3.481988983e+02 -3.481988983e+02 -6.8818e-01 +3.9281e+00
247 +1.335536668e-02 +1.335536668e-02 -3.482466446e+02 -3.482466446e+02 -8.0672e-01 +3.9271e+00
