% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300764571e+03 +1.300764571e+03 +1.330734571e+03 +1.330734571e+03 -4.9575e+00 -1.1424e+00 +7.7210e-01
2 +8.877513378e+02 +8.877513378e+02 +9.177213378e+02 +9.177213378e+02 -2.6976e+00 -3.3218e+00 -2.6217e-01
7 +5.516495820e+02 +5.516495820e+02 +5.816195820e+02 +5.816195820e+02 +1.1867e-01 -1.8515e+00 -2.9078e-01
11 +1.299000194e+02 +1.299000194e+02 +1.598700194e+02 +1.598700194e+02 +1.8295e+00 -1.9225e+00 -3.4532e+00
60 +7.080396839e+01 +7.080396839e+01 +1.007739684e+02 +1.007739684e+02 +2.1523e+00 -3.1756e+00 -2.1403e+00
91 +5.252381912e+01 +5.252381912e+01 +8.249381912e+01 +8.249381912e+01 +1.9273e+00 -3.1756e+00 -2.1403e+00
153 +2.402891935e+01 +2.402891935e+01 +5.399891935e+01 +5.399891935e+01 +1.7733e+00 -3.0766e+00 -2.5111e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.058101690e+03 +2.058101690e+03 +2.006391690e+03 +2.006391690e+03 -2.7853e+00 -3.5520e+00 -1.4646e+00
4 +1.321584595e+03 +1.321584595e+03 +1.269874595e+03 +1.269874595e+03 +2.2012e+00 -2.1067e+00 -2.9051e+00
8 +4.898807612e+02 +4.898807612e+02 +4.381707612e+02 +4.381707612e+02 +2.3083e-01 +1.9170e+00 -2.2546e+00
12 +2.084284159e+02 +2.084284159e+02 +1.567184159e+02 +1.567184159e+02 -1.0952e-01 +4.3543e+00 -2.7413e+00
22 +1.515770781e+02 +1.515770781e+02 +9.986707814e+01 +9.986707814e+01 +2.1678e+00 +3.2819e+00 -4.1109e+00
44 +6.324400663e+01 +6.324400663e+01 +1.153400663e+01 +1.153400663e+01 +2.1952e+00 +3.0243e+00 -3.1636e+00
58 +5.108891085e+01 +5.108891085e+01 -6.210891527e-01 -6.210891527e-01 -3.8052e-01 +4.5897e+00 -3.9108e+00
96 +2.552500420e+01 +2.552500420e+01 -2.618499580e+01 -2.618499580e+01 +3.9911e-01 +4.1817e+00 -3.7121e+00
147 +2.234682868e+01 +2.234682868e+01 -2.936317132e+01 -2.936317132e+01 +3.6948e-01 +4.0846e+00 -3.5978e+00
166 +1.160688929e+01 +1.160688929e+01 -4.010311071e+01 -4.010311071e+01 +4.7432e-01 +4.1153e+00 -3.6007e+00
206 +9.006382091e+00 +9.006382091e+00 -4.270361791e+01 -4.270361791e+01 +4.4410e-01 +4.1153e+00 -3.6007e+00
