% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.926767925e+03 +4.926767925e+03 +4.956737925e+03 +4.956737925e+03
2 +3.927291122e+03 +3.927291122e+03 +3.957261122e+03 +3.957261122e+03
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.878185446e+03 +4.878185446e+03 +4.826475446e+03 +4.826475446e+03
21 +3.799301608e+03 +3.799301608e+03 +3.747591608e+03 +3.747591608e+03
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.565053999e+03 +4.565053999e+03 +4.285103999e+03 +4.285103999e+03
14 +3.809538692e+03 +3.809538692e+03 +3.529588692e+03 +3.529588692e+03
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.478291309e+03 +4.478291309e+03 +5.410281309e+03 +5.410281309e+03
2 +3.891650118e+03 +3.891650118e+03 +4.823640118e+03 +4.823640118e+03
165 +2.511597310e+03 +2.511597310e+03 +3.443587310e+03 +3.443587310e+03
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.362719376e+03 +4.362719376e+03 +4.476029376e+03 +4.476029376e+03
7 +3.888230333e+03 +3.888230333e+03 +4.001540333e+03 +4.001540333e+03
69 +2.053743298e+03 +2.053743298e+03 +2.167053298e+03 +2.167053298e+03
943 +1.584198669e+03 +1.584198669e+03 +1.697508669e+03 +1.697508669e+03
% function evaluation | noise-free fitness - Fopt (-7.563400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.088124851e+03 +5.088124851e+03 +4.331784851e+03 +4.331784851e+03
10 +3.628902163e+03 +3.628902163e+03 +2.872562163e+03 +2.872562163e+03
124 +2.511365108e+03 +2.511365108e+03 +1.755025108e+03 +1.755025108e+03
% function evaluation | noise-free fitness - Fopt (2.219000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.479305562e+03 +5.479305562e+03 +5.501495562e+03 +5.501495562e+03
4 +3.570243937e+03 +3.570243937e+03 +3.592433937e+03 +3.592433937e+03
54 +2.499613761e+03 +2.499613761e+03 +2.521803761e+03 +2.521803761e+03
% function evaluation | noise-free fitness - Fopt (2.117500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.141782246e+03 +5.141782246e+03 +5.353532246e+03 +5.353532246e+03
17 +3.483545256e+03 +3.483545256e+03 +3.695295256e+03 +3.695295256e+03
% function evaluation | noise-free fitness - Fopt (-4.954100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.275784562e+03 +4.275784562e+03 +3.780374562e+03 +3.780374562e+03
12 +3.948148848e+03 +3.948148848e+03 +3.452738848e+03 +3.452738848e+03
84 +2.466240993e+03 +2.466240993e+03 +1.970830993e+03 +1.970830993e+03
% function evaluation | noise-free fitness - Fopt (1.000300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.967423144e+03 +3.967423144e+03 +4.067453144e+03 +4.067453144e+03
% function evaluation | noise-free fitness - Fopt (5.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.322530033e+03 +5.322530033e+03 +5.375090033e+03 +5.375090033e+03
21 +3.277125370e+03 +3.277125370e+03 +3.329685370e+03 +3.329685370e+03
917 +2.504766638e+03 +2.504766638e+03 +2.557326638e+03 +2.557326638e+03
% function evaluation | noise-free fitness - Fopt (4.957000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.341551913e+03 +4.341551913e+03 +4.391121913e+03 +4.391121913e+03
2 +3.496962450e+03 +3.496962450e+03 +3.546532450e+03 +3.546532450e+03
126 +2.509783852e+03 +2.509783852e+03 +2.559353852e+03 +2.559353852e+03
% function evaluation | noise-free fitness - Fopt (-3.121000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.671217414e+03 +4.671217414e+03 +4.640007414e+03 +4.640007414e+03
6 +3.545234456e+03 +3.545234456e+03 +3.514024456e+03 +3.514024456e+03
346 +2.490968453e+03 +2.490968453e+03 +2.459758453e+03 +2.459758453e+03
% function evaluation | noise-free fitness - Fopt (4.863000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.714467407e+03 +5.714467407e+03 +5.763097407e+03 +5.763097407e+03
7 +3.515373719e+03 +3.515373719e+03 +3.564003719e+03 +3.564003719e+03
% function evaluation | noise-free fitness - Fopt (-1.216400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.450892293e+03 +5.450892293e+03 +5.329252293e+03 +5.329252293e+03
9 +3.643347535e+03 +3.643347535e+03 +3.521707535e+03 +3.521707535e+03
254 +2.470750255e+03 +2.470750255e+03 +2.349110255e+03 +2.349110255e+03
