% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.587589484e+01 +5.587589484e+01 +9.665589484e+01 +9.665589484e+01 -3.8095e-01 +1.4961e-01 -1.6484e+00 +9.0515e-01 +1.4852e+00
4 +1.956525403e+01 +1.956525403e+01 +6.034525403e+01 +6.034525403e+01 +3.7770e+00 +2.7813e+00 -3.8742e+00 +3.7290e+00 -1.5465e+00
83 +1.506781927e+01 +1.506781927e+01 +5.584781927e+01 +5.584781927e+01 -2.0244e+00 +1.1067e+00 +1.6642e+00 -2.2575e-01 +1.4189e+00
87 +6.813758897e+00 +6.813758897e+00 +4.759375890e+01 +4.759375890e+01 -1.6453e+00 -1.2139e+00 +2.8710e+00 +1.0434e-01 +1.2055e+00
181 +4.793188329e+00 +4.793188329e+00 +4.557318833e+01 +4.557318833e+01 -1.7393e+00 -1.2276e+00 +2.8603e+00 +2.5732e-01 +1.1709e+00
222 +3.673795279e+00 +3.673795279e+00 +4.445379528e+01 +4.445379528e+01 -2.4246e+00 -9.4491e-01 +2.4776e+00 +2.4861e-01 +1.2012e+00
249 +2.232811362e+00 +2.232811362e+00 +4.301281136e+01 +4.301281136e+01 -2.2286e+00 -9.8136e-01 +2.7702e+00 +2.4738e-01 +1.2014e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.326472252e+01 +5.326472252e+01 +5.166472252e+01 +5.166472252e+01 +3.7876e+00 +3.1203e+00 +4.5081e+00 -1.5684e+00 -6.6491e-02
7 +1.820799100e+01 +1.820799100e+01 +1.660799100e+01 +1.660799100e+01 +2.1277e+00 -2.6169e+00 +2.8641e-01 +4.0691e+00 -2.4540e+00
42 +2.376622437e+00 +2.376622437e+00 +7.766224372e-01 +7.766224372e-01 +2.5368e+00 -1.5359e+00 +6.2175e-01 +3.5062e+00 -2.3899e+00
103 +1.282400000e+00 +1.282400000e+00 -3.175999997e-01 -3.175999997e-01 +7.4896e-01 -2.6301e+00 +1.1294e-02 +2.7914e+00 -1.1446e+00
127 +9.836848750e-01 +9.836848750e-01 -6.163151250e-01 -6.163151250e-01 +6.0139e-01 -2.6847e+00 -9.5233e-01 +3.0878e+00 -2.2295e+00
141 +3.547192363e-01 +3.547192363e-01 -1.245280764e+00 -1.245280764e+00 +7.8900e-01 -2.6199e+00 -5.5206e-02 +2.6835e+00 -1.8997e+00
143 +8.861518459e-02 +8.861518459e-02 -1.511384815e+00 -1.511384815e+00 +7.4896e-01 -2.6301e+00 +1.1294e-02 +2.7914e+00 -2.4140e+00
197 +4.423526789e-02 +4.423526789e-02 -1.555764732e+00 -1.555764732e+00 +7.9417e-01 -2.3372e+00 +2.0042e-01 +3.0225e+00 -2.2875e+00
