% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.138518390e+01 +7.138518390e+01 -9.286148161e+02 -9.286148161e+02 -3.3056e+00 +3.0799e+00
2 +5.687789661e+01 +5.687789661e+01 -9.431221034e+02 -9.431221034e+02 +3.2386e+00 -8.7437e-01
7 +3.906761542e+01 +3.906761542e+01 -9.609323846e+02 -9.609323846e+02 -1.8775e-01 -2.6616e+00
8 +1.645093498e+01 +1.645093498e+01 -9.835490650e+02 -9.835490650e+02 -1.5549e+00 -7.0847e-01
12 +6.615728942e+00 +6.615728942e+00 -9.933842711e+02 -9.933842711e+02 -2.3458e+00 -3.4856e+00
14 +1.263435741e+00 +1.263435741e+00 -9.987365643e+02 -9.987365643e+02 +2.1555e+00 -1.6756e+00
26 +3.836338921e-03 +3.836338921e-03 -9.999961637e+02 -9.999961637e+02 +1.0563e+00 +1.2688e+00
67 +5.120008960e-04 +5.120008960e-04 -9.999994880e+02 -9.999994880e+02 +1.1666e+00 +1.1137e+00
166 +2.892129983e-04 +2.892129983e-04 -9.999997108e+02 -9.999997108e+02 +1.1449e+00 +1.1414e+00
244 +2.334609411e-04 +2.334609411e-04 -9.999997665e+02 -9.999997665e+02 +1.1552e+00 +1.1109e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.439150097e+01 +6.439150097e+01 +1.064391501e+03 +1.064391501e+03 -5.2541e-01 -3.5055e+00
2 +1.381165112e+01 +1.381165112e+01 +1.013811651e+03 +1.013811651e+03 +1.4574e+00 +2.2393e-02
3 +2.213654903e+00 +2.213654903e+00 +1.002213655e+03 +1.002213655e+03 -1.7061e+00 -5.0990e-01
39 +9.957295137e-01 +9.957295137e-01 +1.000995730e+03 +1.000995730e+03 -1.4687e+00 -8.9120e-01
45 +1.837681266e-03 +1.837681266e-03 +1.000001838e+03 +1.000001838e+03 -9.0760e-01 -1.3293e+00
125 +2.659933534e-05 +2.659933534e-05 +1.000000027e+03 +1.000000027e+03 -9.0760e-01 -1.3091e+00
219 +1.454927099e-05 +1.454927099e-05 +1.000000015e+03 +1.000000015e+03 -9.0801e-01 -1.3043e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.847148154e+01 +4.847148154e+01 -6.585184556e-01 -6.585184556e-01 +4.2133e+00 -3.6521e+00
7 +1.558526802e+00 +1.558526802e+00 -4.757147320e+01 -4.757147320e+01 +1.2036e+00 -1.9147e+00
90 +7.022333160e-01 +7.022333160e-01 -4.842776668e+01 -4.842776668e+01 +8.6681e-01 -2.0363e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.946779653e+00 +2.946779653e+00 +3.006767797e+02 +3.006767797e+02 +5.9557e-01 +2.0865e+00
13 +4.978839213e-01 +4.978839213e-01 +2.982278839e+02 +2.982278839e+02 -9.4119e-01 +1.5169e+00
44 +2.952842701e-02 +2.952842701e-02 +2.977595284e+02 +2.977595284e+02 -2.3721e+00 +1.0936e+00
