% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.564857982e+01 +8.564857982e+01 -9.143514202e+02 -9.143514202e+02 -4.4298e+00 -3.7961e-01 -4.6843e+00 +4.3128e+00 +2.3176e+00
2 +6.242727108e+01 +6.242727108e+01 -9.375727289e+02 -9.375727289e+02 -5.2156e-01 +1.2657e-01 -1.5399e+00 -1.7266e+00 -1.0518e+00
52 +1.588463256e+01 +1.588463256e+01 -9.841153674e+02 -9.841153674e+02 +1.1190e+00 -7.7691e-01 +1.3364e+00 +8.5980e-01 -7.4669e-02
56 +2.225675036e+00 +2.225675036e+00 -9.977743250e+02 -9.977743250e+02 +2.8909e+00 -2.1377e-01 +7.3027e-02 +1.2914e+00 +6.5367e-01
278 +1.542409378e+00 +1.542409378e+00 -9.984575906e+02 -9.984575906e+02 +2.7750e+00 -2.8065e-02 +5.1524e-01 +9.6569e-01 +3.1097e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.433182537e+01 +7.433182537e+01 +1.074331825e+03 +1.074331825e+03 -3.1707e+00 -3.0274e+00 +4.6404e-01 -2.3786e+00 +3.7485e+00
15 +1.310553973e+01 +1.310553973e+01 +1.013105540e+03 +1.013105540e+03 +3.8300e+00 +2.7511e+00 -1.0568e+00 +4.0297e+00 +4.3575e-01
86 +7.911275012e+00 +7.911275012e+00 +1.007911275e+03 +1.007911275e+03 +2.4494e+00 +2.4766e+00 -1.4597e+00 +2.9912e+00 +4.5786e-01
166 +5.060278842e+00 +5.060278842e+00 +1.005060279e+03 +1.005060279e+03 +2.4494e+00 +2.7278e+00 -1.4597e+00 +2.9912e+00 +8.0004e-01
563 +2.262334813e+00 +2.262334813e+00 +1.002262335e+03 +1.002262335e+03 +2.1835e+00 +2.7225e+00 -1.4824e+00 +3.7038e+00 +8.2958e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.377231701e+01 +7.377231701e+01 +2.464231701e+01 +2.464231701e+01 +1.9717e+00 -9.7881e-01 -4.2738e+00 -1.6478e+00 -1.7680e+00
4 +5.307497305e+01 +5.307497305e+01 +3.944973047e+00 +3.944973047e+00 +2.7470e+00 -4.4560e+00 -2.2988e+00 +1.6676e+00 +2.6596e+00
9 +1.160815407e+01 +1.160815407e+01 -3.752184593e+01 -3.752184593e+01 -1.6559e+00 +2.2610e+00 +3.3783e+00 +1.1850e+00 +3.7739e+00
78 +8.164377616e+00 +8.164377616e+00 -4.096562238e+01 -4.096562238e+01 -2.5443e+00 +2.2263e+00 +3.5614e+00 +7.9283e-01 +3.2447e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.543745640e+01 +8.543745640e+01 +3.831674564e+02 +3.831674564e+02 -2.8664e+00 +4.2063e+00 +3.9928e+00 +2.8304e+00 +1.4095e+00
2 +2.398629532e+01 +2.398629532e+01 +3.217162953e+02 +3.217162953e+02 +3.9060e+00 -3.8831e+00 +1.4291e+00 -2.9323e+00 -2.8276e-01
19 +1.368137410e+01 +1.368137410e+01 +3.114113741e+02 +3.114113741e+02 -6.7714e-01 -2.8773e+00 +1.0733e+00 -9.2635e-02 -8.4092e-03
123 +8.255562719e+00 +8.255562719e+00 +3.059855627e+02 +3.059855627e+02 -2.7483e-02 -1.9517e+00 +1.2191e+00 +7.3320e-02 +7.1348e-01
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.574375427e+01 +8.574375427e+01 +1.373137543e+02 +1.373137543e+02 +4.9866e+00 +4.3528e+00 +3.9905e+00 -3.3419e+00 +1.1740e+00
10 +3.484047251e+01 +3.484047251e+01 +8.641047251e+01 +8.641047251e+01 -3.3704e+00 +4.4833e+00 +4.0463e+00 +3.8931e+00 +1.2875e-01
12 +1.106915467e+01 +1.106915467e+01 +6.263915467e+01 +6.263915467e+01 -2.2050e+00 -2.4977e+00 -1.4618e+00 -3.5250e+00 +4.0721e-01
80 +2.950133525e+00 +2.950133525e+00 +5.452013352e+01 +5.452013352e+01 -1.6221e+00 -2.6327e+00 -5.7107e-01 -3.6097e+00 +2.0399e+00
129 +2.214452162e+00 +2.214452162e+00 +5.378445216e+01 +5.378445216e+01 -1.8354e+00 -2.4861e+00 -9.2799e-01 -3.2761e+00 +1.5454e+00
548 +1.545566945e+00 +1.545566945e+00 +5.311556694e+01 +5.311556694e+01 -1.9454e+00 -2.4381e+00 -3.7965e-01 -3.5148e+00 +1.3437e+00
