% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.195248326e+08 +1.195248326e+08 +1.195242115e+08 +1.195242115e+08 +5.1290e-01 +3.8335e+00 -1.3539e+00 +4.8125e+00 -9.6012e-01
2 +8.637800376e+07 +8.637800376e+07 +8.637738265e+07 +8.637738265e+07 +3.9479e+00 -5.5837e-01 -2.2789e+00 -2.1643e+00 +4.9058e+00
4 +3.049815330e+07 +3.049815330e+07 +3.049753219e+07 +3.049753219e+07 +6.1546e-01 +1.5358e+00 -1.0757e+00 +9.0417e-01 +1.8762e-01
17 +1.991616181e+07 +1.991616181e+07 +1.991554070e+07 +1.991554070e+07 +7.5721e-01 +8.2639e-01 -3.3096e+00 -4.4138e+00 -2.7997e+00
27 +1.376345624e+07 +1.376345624e+07 +1.376283513e+07 +1.376283513e+07 -3.7996e-01 +2.6448e+00 +1.2504e+00 -1.0490e+00 +1.1226e+00
59 +7.995607892e+06 +7.995607892e+06 +7.994986782e+06 +7.994986782e+06 -2.1919e+00 +1.5918e+00 +1.5073e+00 -3.1930e+00 +3.1131e-01
94 +4.689997465e+06 +4.689997465e+06 +4.689376355e+06 +4.689376355e+06 -6.2326e-01 +2.0317e+00 +1.0654e+00 -3.0290e+00 +3.8833e-01
130 +3.592337884e+06 +3.592337884e+06 +3.591716774e+06 +3.591716774e+06 -1.8983e-01 +2.4528e+00 +1.5016e+00 -3.1322e+00 +5.3697e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.732860885e+09 +1.732860885e+09 +1.732860630e+09 +1.732860630e+09 -2.2488e+00 -1.0856e+00 +6.9767e-01 -5.9101e-01 +3.3021e+00
2 +1.748772806e+08 +1.748772806e+08 +1.748770258e+08 +1.748770258e+08 +2.8139e+00 -3.9584e+00 -5.0412e-01 -8.8234e-01 -1.0954e-01
4 +7.528769706e+07 +7.528769706e+07 +7.528744224e+07 +7.528744224e+07 -9.2295e-01 -1.9087e-01 -4.7941e+00 +4.6625e+00 -3.9296e+00
10 +3.348948043e+07 +3.348948043e+07 +3.348922561e+07 +3.348922561e+07 +2.2772e+00 +3.2522e+00 +3.7064e-01 -4.5186e+00 +1.2461e+00
11 +9.549813043e+06 +9.549813043e+06 +9.549558223e+06 +9.549558223e+06 +8.4448e-01 +2.6743e-01 +2.5937e-01 +1.6378e-01 -4.2139e+00
91 +5.800035895e+06 +5.800035895e+06 +5.799781075e+06 +5.799781075e+06 +7.0461e-01 +1.3325e+00 +2.7351e-01 -2.3519e-01 -4.0692e+00
158 +3.432229056e+06 +3.432229056e+06 +3.431974236e+06 +3.431974236e+06 +2.4434e+00 +1.4168e+00 +1.0305e-01 +4.5518e-01 -3.6877e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.035165662e+09 +1.035165662e+09 +1.035165718e+09 +1.035165718e+09 -3.1964e-01 +2.5372e+00 +1.4073e+00 +6.7895e-01 +1.1261e+00
2 +5.172889394e+07 +5.172889394e+07 +5.172895055e+07 +5.172895055e+07 -2.2352e+00 -1.9604e+00 -1.2494e+00 -4.7945e+00 -4.8681e+00
8 +1.236895255e+07 +1.236895255e+07 +1.236900916e+07 +1.236900916e+07 -2.1806e+00 -3.8100e+00 -4.9461e-01 +6.1241e-01 -6.3130e-01
51 +9.230458730e+06 +9.230458730e+06 +9.230515340e+06 +9.230515340e+06 -1.9862e+00 -1.7628e+00 -4.5186e+00 +1.0320e+00 -9.2787e-01
91 +6.242800505e+06 +6.242800505e+06 +6.242857115e+06 +6.242857115e+06 -1.7756e+00 -3.7670e+00 -2.3522e+00 +1.4286e-01 -1.0234e-01
