% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.513875216e+10 +5.513875216e+10 +5.513875154e+10 +5.513875154e+10 +4.3755e+00 -4.9214e+00
2 +8.298622361e+06 +8.298622361e+06 +8.298001251e+06 +8.298001251e+06 +4.7531e+00 +2.1360e+00
5 +1.344752556e+04 +1.344752556e+04 +1.282641556e+04 +1.282641556e+04 +9.1263e-01 +3.8349e+00
47 +4.165674204e+03 +4.165674204e+03 +3.544564204e+03 +3.544564204e+03 +1.8093e+00 +3.9152e+00
61 +5.318930731e+02 +5.318930731e+02 -8.921692691e+01 -8.921692691e+01 +4.4442e-01 +4.0209e+00
126 +3.047656367e+02 +3.047656367e+02 -3.163443633e+02 -3.163443633e+02 +8.9472e-01 +4.0174e+00
127 +2.515653839e+01 +2.515653839e+01 -5.959534616e+02 -5.959534616e+02 +5.0112e-01 +4.0029e+00
219 +7.295220266e+00 +7.295220266e+00 -6.138147797e+02 -6.138147797e+02 +5.0600e-01 +3.9958e+00
229 +6.117927324e+00 +6.117927324e+00 -6.149920727e+02 -6.149920727e+02 +5.0805e-01 +4.0002e+00
249 +2.252338067e+00 +2.252338067e+00 -6.188576619e+02 -6.188576619e+02 +5.5480e-01 +3.9980e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.652362424e+07 +2.652362424e+07 +2.652336942e+07 +2.652336942e+07 +1.2261e-01 +2.8285e+00
2 +1.972390127e+06 +1.972390127e+06 +1.972135307e+06 +1.972135307e+06 +2.6283e-01 +4.2334e+00
28 +3.430279988e+05 +3.430279988e+05 +3.427731788e+05 +3.427731788e+05 +2.1183e+00 +3.4304e+00
42 +1.484423215e+04 +1.484423215e+04 +1.458941215e+04 +1.458941215e+04 +1.5952e+00 +4.1954e+00
86 +3.891718116e+02 +3.891718116e+02 +1.343518116e+02 +1.343518116e+02 +1.7136e+00 +4.0649e+00
159 +1.241360158e+01 +1.241360158e+01 -2.424063984e+02 -2.424063984e+02 +1.6221e+00 +4.0917e+00
244 +8.030976666e+00 +8.030976666e+00 -2.467890233e+02 -2.467890233e+02 +1.6154e+00 +4.0960e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.047042073e+07 +4.047042073e+07 +4.047047734e+07 +4.047047734e+07 +2.4160e+00 -1.8497e+00
3 +6.044351218e+06 +6.044351218e+06 +6.044407828e+06 +6.044407828e+06 +3.0000e+00 -4.3018e+00
6 +1.462614506e+05 +1.462614506e+05 +1.463180606e+05 +1.463180606e+05 -1.5928e+00 -4.4750e+00
30 +4.008176640e+03 +4.008176640e+03 +4.064786640e+03 +4.064786640e+03 -3.1957e-01 -4.8820e+00
86 +3.302492799e+02 +3.302492799e+02 +3.868592799e+02 +3.868592799e+02 -7.0710e-01 -4.6449e+00
133 +4.035911433e+01 +4.035911433e+01 +9.696911433e+01 +9.696911433e+01 -7.0892e-01 -4.6720e+00
183 +1.596679662e+01 +1.596679662e+01 +7.257679662e+01 +7.257679662e+01 -7.0169e-01 -4.6705e+00
223 +1.576062313e+01 +1.576062313e+01 +7.237062313e+01 +7.237062313e+01 -7.0169e-01 -4.6717e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.821561135e+06 +2.821561135e+06 +2.821543035e+06 +2.821543035e+06 -1.8040e+00 +2.7325e+00
2 +8.765526930e+04 +8.765526930e+04 +8.763716930e+04 +8.763716930e+04 +6.7536e-01 +7.4030e-01
5 +1.560472119e+04 +1.560472119e+04 +1.558662119e+04 +1.558662119e+04 -1.9610e-01 +4.9989e-01
15 +1.940190804e+02 +1.940190804e+02 +1.759190804e+02 +1.759190804e+02 +4.8712e-02 +5.8848e-01
92 +4.726799884e-01 +4.726799884e-01 -1.762732001e+01 -1.762732001e+01 -3.8603e-02 +5.9296e-01
268 +3.489203865e-01 +3.489203865e-01 -1.775107961e+01 -1.775107961e+01 -3.7628e-02 +5.9309e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.501649753e+07 +2.501649753e+07 +2.501653530e+07 +2.501653530e+07 +1.6139e+00 -2.9424e+00
2 +9.331035607e+06 +9.331035607e+06 +9.331073377e+06 +9.331073377e+06 -4.4228e+00 -9.9547e-01
5 +1.065174454e+06 +1.065174454e+06 +1.065212224e+06 +1.065212224e+06 +1.3972e+00 +2.3419e+00
11 +6.258875197e+05 +6.258875197e+05 +6.259252897e+05 +6.259252897e+05 -1.0132e+00 +2.9255e+00
18 +3.776391417e+05 +3.776391417e+05 +3.776769117e+05 +3.776769117e+05 +3.3692e+00 +1.0140e+00
