% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.465405835e+01 +1.465405835e+01 +9.413405835e+01 +9.413405835e+01 +3.4189e+00 +9.9495e-01
3 +9.311129153e+00 +9.311129153e+00 +8.879112915e+01 +8.879112915e+01 +3.1012e+00 -2.2513e+00
17 +1.572807856e+00 +1.572807856e+00 +8.105280786e+01 +8.105280786e+01 +1.4997e+00 -1.0223e+00
46 +7.847853054e-01 +7.847853054e-01 +8.026478531e+01 +8.026478531e+01 +1.0976e+00 -8.9029e-01
52 +1.758727010e-01 +1.758727010e-01 +7.965587270e+01 +7.965587270e+01 +6.3191e-01 -1.3361e+00
65 +1.158925541e-01 +1.158925541e-01 +7.959589255e+01 +7.959589255e+01 +1.9940e-01 -8.2058e-01
343 +4.609620870e-02 +4.609620870e-02 +7.952609621e+01 +7.952609621e+01 +4.0270e-01 -1.0031e+00
455 +3.575037152e-04 +3.575037152e-04 +7.948035750e+01 +7.948035750e+01 +2.4914e-01 -1.1382e+00
8661 +1.420469081e-04 +1.420469081e-04 +7.948014205e+01 +7.948014205e+01 +2.4272e-01 -1.1632e+00
8800 +4.717293305e-05 +4.717293305e-05 +7.948004717e+01 +7.948004717e+01 +2.5886e-01 -1.1536e+00
9671 +1.555752576e-05 +1.555752576e-05 +7.948001556e+01 +7.948001556e+01 +2.4949e-01 -1.1589e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.538921527e+01 +3.538921527e+01 +4.298692153e+02 +4.298692153e+02 +2.0493e+00 -3.0098e+00
2 +2.429101133e+01 +2.429101133e+01 +4.187710113e+02 +4.187710113e+02 -3.5300e+00 +2.0244e+00
11 +1.250312041e+01 +1.250312041e+01 +4.069831204e+02 +4.069831204e+02 -1.5370e+00 -2.5850e-01
20 +5.090449865e+00 +5.090449865e+00 +3.995704499e+02 +3.995704499e+02 -3.3978e+00 -6.9044e-01
22 +3.511552175e+00 +3.511552175e+00 +3.979915522e+02 +3.979915522e+02 -2.3884e+00 -1.7807e+00
23 +5.691989077e-01 +5.691989077e-01 +3.950491989e+02 +3.950491989e+02 -3.7509e+00 -2.1505e+00
69 +3.157253772e-01 +3.157253772e-01 +3.947957254e+02 +3.947957254e+02 -3.3371e+00 -2.8642e+00
72 +1.253733426e-01 +1.253733426e-01 +3.946053733e+02 +3.946053733e+02 -3.7127e+00 -3.1919e+00
160 +7.003367728e-02 +7.003367728e-02 +3.945500337e+02 +3.945500337e+02 -4.0827e+00 -2.7005e+00
598 +1.219534366e-02 +1.219534366e-02 +3.944921953e+02 +3.944921953e+02 -3.7881e+00 -2.8966e+00
2002 +3.031478923e-03 +3.031478923e-03 +3.944830315e+02 +3.944830315e+02 -3.9161e+00 -2.8383e+00
4063 +1.723701184e-03 +1.723701184e-03 +3.944817237e+02 +3.944817237e+02 -3.8671e+00 -2.9177e+00
5578 +4.661727422e-05 +4.661727422e-05 +3.944800466e+02 +3.944800466e+02 -3.8958e+00 -2.8967e+00
10386 +2.180051291e-05 +2.180051291e-05 +3.944800218e+02 +3.944800218e+02 -3.8960e+00 -2.8944e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.583643574e+01 +6.583643574e+01 -1.812735643e+02 -1.812735643e+02 +4.3104e+00 -8.7174e-02
2 +1.699011681e+01 +1.699011681e+01 -2.301198832e+02 -2.301198832e+02 +2.0021e-01 +1.2038e+00
5 +7.611521438e-01 +7.611521438e-01 -2.463488479e+02 -2.463488479e+02 -3.9196e+00 -6.6079e-01
35 +1.540116501e-01 +1.540116501e-01 -2.469559883e+02 -2.469559883e+02 -4.0295e+00 -1.1401e-01
1375 +1.589820612e-02 +1.589820612e-02 -2.470941018e+02 -2.470941018e+02 -3.8178e+00 +3.2778e-01
2553 +8.421199670e-03 +8.421199670e-03 -2.471015788e+02 -2.471015788e+02 -3.8538e+00 +1.3004e-01
4314 +5.174888691e-03 +5.174888691e-03 -2.471048251e+02 -2.471048251e+02 -3.7265e+00 +2.0011e-01
4992 +2.928577701e-03 +2.928577701e-03 -2.471070714e+02 -2.471070714e+02 -3.8524e+00 +2.0003e-01
5446 +1.024692187e-03 +1.024692187e-03 -2.471089753e+02 -2.471089753e+02 -3.8238e+00 +1.8371e-01
5454 +6.474494077e-04 +6.474494077e-04 -2.471093526e+02 -2.471093526e+02 -3.7986e+00 +1.7776e-01
8354 +2.542414586e-04 +2.542414586e-04 -2.471097458e+02 -2.471097458e+02 -3.8142e+00 +2.0127e-01
8842 +2.859731026e-05 +2.859731026e-05 -2.471099714e+02 -2.471099714e+02 -3.7931e+00 +2.0323e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.214912678e+01 +5.214912678e+01 -9.989087322e+01 -9.989087322e+01 -4.4268e+00 -4.4791e+00
2 +2.344488335e+01 +2.344488335e+01 -1.285951166e+02 -1.285951166e+02 -4.9061e+00 +2.8116e+00
3 +2.871629283e+00 +2.871629283e+00 -1.491683707e+02 -1.491683707e+02 -1.8403e+00 +7.9389e-01
5 +7.800415773e-01 +7.800415773e-01 -1.512599584e+02 -1.512599584e+02 -9.3865e-01 +1.9978e+00
62 +2.408669042e-01 +2.408669042e-01 -1.517991331e+02 -1.517991331e+02 -5.3616e-01 +1.0135e+00
1162 +1.164474429e-01 +1.164474429e-01 -1.519235526e+02 -1.519235526e+02 -1.6276e-01 +1.0991e+00
2263 +7.750724799e-02 +7.750724799e-02 -1.519624928e+02 -1.519624928e+02 -2.3701e-01 +1.1472e+00
