% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.734710991e+02 +4.734710991e+02 +5.529510991e+02 +5.529510991e+02
11 +3.429078344e+02 +3.429078344e+02 +4.223878344e+02 +4.223878344e+02
2762 +2.468587980e+02 +2.468587980e+02 +3.263387980e+02 +3.263387980e+02
5244 +1.518379908e+02 +1.518379908e+02 +2.313179908e+02 +2.313179908e+02
13104 +9.716900697e+01 +9.716900697e+01 +1.766490070e+02 +1.766490070e+02
81972 +6.204191069e+01 +6.204191069e+01 +1.415219107e+02 +1.415219107e+02
