% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.323562980e+01 +7.323562980e+01 +1.445856298e+02 +1.445856298e+02 -1.7133e+00 -1.6923e+00 -2.0213e+00 +8.7280e-01 -4.4641e+00 +1.3986e+00 -1.3926e+00 +1.0483e+00 -3.3668e+00 -1.6789e+00
2 +6.275324222e+01 +6.275324222e+01 +1.341032422e+02 +1.341032422e+02 +1.9788e+00 -2.9566e+00 -1.7250e+00 +1.3603e+00 +3.7228e+00 +5.1125e-01 -7.5479e-01 +1.7936e+00 +2.0824e+00 +8.3423e-01
25 +3.328190874e+01 +3.328190874e+01 +1.046319087e+02 +1.046319087e+02 +2.4562e+00 -2.3177e+00 +3.4441e+00 -1.6711e+00 -1.4487e+00 -4.1925e+00 +2.7775e+00 +1.7369e-03 +2.5644e+00 +3.6547e+00
33 +2.363605527e+01 +2.363605527e+01 +9.498605527e+01 +9.498605527e+01 -4.4848e+00 -2.5131e+00 +2.1930e+00 -4.9279e+00 +1.0903e+00 -3.2498e+00 +3.4965e+00 +1.3771e+00 +2.5358e+00 +3.5789e+00
173 +1.226240040e+01 +1.226240040e+01 +8.361240040e+01 +8.361240040e+01 -4.4766e+00 -2.5130e+00 +2.1599e+00 -4.7390e+00 +1.1084e+00 -3.0861e+00 +3.5254e+00 +1.4128e+00 +2.5513e+00 +3.5830e+00
424 +9.968082725e+00 +9.968082725e+00 +8.131808272e+01 +8.131808272e+01 -4.4755e+00 -2.5135e+00 +2.1577e+00 -4.7389e+00 +1.1711e+00 -3.0868e+00 +3.5190e+00 +1.4681e+00 +2.5508e+00 +3.5669e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.246214337e+01 +6.246214337e+01 -2.927578566e+02 -2.927578566e+02 +3.3607e+00 +4.3103e+00 -4.2339e+00 +1.8176e+00 -2.4876e+00 +4.1509e+00 +4.2769e+00 -4.4617e+00 +2.2862e+00 -1.8694e-01
11 +2.955313994e+01 +2.955313994e+01 -3.256668601e+02 -3.256668601e+02 +1.3399e+00 -3.6771e+00 -3.8151e-01 -4.1780e-01 +8.4580e-01 +9.3322e-01 -3.0060e+00 +4.6044e+00 +2.7958e+00 +1.9754e+00
64 +2.086887047e+01 +2.086887047e+01 -3.343511295e+02 -3.343511295e+02 -1.6672e-02 -1.9397e+00 +3.6813e+00 +1.3722e+00 -4.4882e-01 +9.0219e-01 -2.7246e+00 +3.8364e+00 -2.2828e+00 +3.2553e+00
438 +1.538041252e+01 +1.538041252e+01 -3.398395875e+02 -3.398395875e+02 +6.1225e-01 -1.1252e+00 +1.3615e+00 +1.2806e+00 -5.2984e-01 +1.3920e+00 -1.3584e+00 -1.2552e+00 -8.0854e-01 +1.4084e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.532568203e+01 +7.532568203e+01 +1.744956820e+02 +1.744956820e+02 +2.1414e+00 -8.1456e-01 -4.8340e+00 -2.9758e+00 -4.3804e+00 -2.4323e+00 +2.0533e+00 +1.3369e+00 -1.2072e+00 -2.7367e+00
2 +5.564135693e+01 +5.564135693e+01 +1.548113569e+02 +1.548113569e+02 -3.3747e+00 -3.5722e+00 +7.9798e-01 -7.9440e-01 -4.6964e+00 +3.8417e+00 -3.0530e+00 +2.0182e+00 +9.5651e-01 -4.5896e+00
29 +3.273877999e+01 +3.273877999e+01 +1.319087800e+02 +1.319087800e+02 +2.5635e+00 -3.6626e+00 -4.3785e+00 -4.3897e+00 +2.4225e+00 -2.1881e+00 +2.9156e+00 +4.6651e+00 -4.3412e-01 -2.4473e+00
159 +2.381596377e+01 +2.381596377e+01 +1.229859638e+02 +1.229859638e+02 +2.2318e+00 +4.5203e-01 +7.9383e-01 -3.5187e+00 +2.4734e+00 -2.1915e+00 +2.0181e+00 +4.0888e+00 -2.2493e-01 -8.6714e-01
283 +1.568428572e+01 +1.568428572e+01 +1.148542857e+02 +1.148542857e+02 +2.2751e+00 +5.0020e-01 +6.1021e-01 -3.4979e+00 +2.3644e+00 -2.1675e+00 +2.0718e+00 +3.9878e+00 -2.6800e-01 -5.7195e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
