% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.030028602e+02 +1.030028602e+02 +1.743528602e+02 +1.743528602e+02 -2.4062e+00 +2.1291e+00
2 +6.934722980e+01 +6.934722980e+01 +1.406972298e+02 +1.406972298e+02 -2.1862e+00 +2.5081e+00
5 +1.301784169e+01 +1.301784169e+01 +8.436784169e+01 +8.436784169e+01 +1.4399e+00 +2.8201e+00
21 +5.103766759e+00 +5.103766759e+00 +7.645376676e+01 +7.645376676e+01 +1.5639e+00 -1.2061e+00
47 +3.656705148e+00 +3.656705148e+00 +7.500670515e+01 +7.500670515e+01 +1.7537e+00 -1.0977e-01
89 +1.786337966e+00 +1.786337966e+00 +7.313633797e+01 +7.313633797e+01 +2.0024e+00 -1.5622e-01
101 +8.733623584e-01 +8.733623584e-01 +7.222336236e+01 +7.222336236e+01 +1.2893e+00 -1.7828e-01
129 +7.706882789e-02 +7.706882789e-02 +7.142706883e+01 +7.142706883e+01 +1.5192e+00 -1.7828e-01
227 +3.556510646e-02 +3.556510646e-02 +7.138556511e+01 +7.138556511e+01 +1.5172e+00 -1.8134e-01
242 +1.811748349e-02 +1.811748349e-02 +7.136811748e+01 +7.136811748e+01 +1.5142e+00 -1.8088e-01
495 +1.580382743e-02 +1.580382743e-02 +7.136580383e+01 +7.136580383e+01 +1.5140e+00 -1.8083e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.279648873e+02 +2.279648873e+02 -1.272551127e+02 -1.272551127e+02 +7.7530e-02 +4.5475e+00
2 +8.676998404e+01 +8.676998404e+01 -2.684500160e+02 -2.684500160e+02 +3.1712e+00 +3.9505e+00
4 +3.720818218e+01 +3.720818218e+01 -3.180118178e+02 -3.180118178e+02 +2.2621e-01 +3.2790e+00
27 +8.953541480e+00 +8.953541480e+00 -3.462664585e+02 -3.462664585e+02 +2.6924e+00 -2.4282e+00
290 +5.595099918e+00 +5.595099918e+00 -3.496249001e+02 -3.496249001e+02 +2.5741e+00 -2.4610e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.495499138e+02 +1.495499138e+02 +2.487199138e+02 +2.487199138e+02 +2.9890e+00 +3.7905e+00
2 +7.111239055e+01 +7.111239055e+01 +1.702823905e+02 +1.702823905e+02 -1.1198e+00 +2.8304e+00
4 +2.945407398e-01 +2.945407398e-01 +9.946454074e+01 +9.946454074e+01 -6.9741e-01 -4.3491e+00
180 +8.601500861e-02 +8.601500861e-02 +9.925601501e+01 +9.925601501e+01 -6.9184e-01 -4.3475e+00
3057 +6.309520488e-02 +6.309520488e-02 +9.923309520e+01 +9.923309520e+01 -6.9189e-01 -4.3480e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.161167228e+02 +1.161167228e+02 -4.017932772e+02 -4.017932772e+02 -1.7839e+00 +3.7213e-01
5 +8.598636580e+01 +8.598636580e+01 -4.319236342e+02 -4.319236342e+02 +4.0213e+00 +4.5173e+00
6 +4.100597243e+01 +4.100597243e+01 -4.769040276e+02 -4.769040276e+02 +4.0095e+00 +2.4789e-01
