% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.723361471e+02 +5.723361471e+02 +1.102461471e+02 +1.102461471e+02 +2.5679e+00 -2.1933e+00 +2.8963e+00
2 +1.334648391e+02 +1.334648391e+02 -3.286251609e+02 -3.286251609e+02 +2.8709e-01 -6.0864e-01 -1.0229e+00
21 +3.509488835e+01 +3.509488835e+01 -4.269951116e+02 -4.269951116e+02 -1.5987e+00 +8.1053e-01 +1.8467e+00
32 +2.029230899e+01 +2.029230899e+01 -4.417976910e+02 -4.417976910e+02 +1.5734e+00 +2.3159e+00 +1.5756e+00
87 +1.513025255e+01 +1.513025255e+01 -4.469597474e+02 -4.469597474e+02 +1.2237e+00 +2.3098e+00 +1.8449e+00
152 +9.774068339e+00 +9.774068339e+00 -4.523159317e+02 -4.523159317e+02 +1.3591e+00 +2.3098e+00 +1.8449e+00
162 +5.480031573e+00 +5.480031573e+00 -4.566099684e+02 -4.566099684e+02 +1.3282e+00 +2.2975e+00 +1.5101e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.954246126e+03 +2.954246126e+03 +3.031906126e+03 +3.031906126e+03 +4.1404e+00 -1.6224e-02 +3.0312e+00
2 +7.694276435e+01 +7.694276435e+01 +1.546027644e+02 +1.546027644e+02 -3.8728e+00 -2.2402e+00 +1.3925e+00
3 +4.514797943e+01 +4.514797943e+01 +1.228079794e+02 +1.228079794e+02 -1.7066e-01 -1.0647e+00 +9.4510e-01
45 +2.420656428e+01 +2.420656428e+01 +1.018665643e+02 +1.018665643e+02 -6.5921e-01 -1.9244e+00 +6.6875e-01
203 +1.433380172e+01 +1.433380172e+01 +9.199380172e+01 +9.199380172e+01 -6.5330e-01 -1.9228e+00 +9.5696e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.175473615e+02 +2.175473615e+02 +3.332273615e+02 +3.332273615e+02 +3.2866e+00 -4.8653e+00 -1.1905e+00
4 +1.054152769e+02 +1.054152769e+02 +2.210952769e+02 +2.210952769e+02 -2.9494e+00 +1.1282e-01 -2.1756e+00
20 +7.018494003e+01 +7.018494003e+01 +1.858649400e+02 +1.858649400e+02 +1.5183e+00 +1.3921e+00 +1.4814e-02
44 +2.809281129e+01 +2.809281129e+01 +1.437728113e+02 +1.437728113e+02 -7.3105e-01 +1.3995e-01 -4.1629e-01
118 +2.273362661e+01 +2.273362661e+01 +1.384136266e+02 +1.384136266e+02 +2.5776e-02 +1.3995e-01 -4.1629e-01
841 +1.410361988e+01 +1.410361988e+01 +1.297836199e+02 +1.297836199e+02 +2.2236e-01 +8.1446e-01 -7.3222e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.805556199e+03 +7.805556199e+03 +7.801846199e+03 +7.801846199e+03 -1.2960e+00 -3.1437e+00 +4.5080e+00
2 +2.109718204e+02 +2.109718204e+02 +2.072618204e+02 +2.072618204e+02 -2.6973e-01 -1.5394e+00 -2.1208e+00
10 +1.266361688e+02 +1.266361688e+02 +1.229261688e+02 +1.229261688e+02 -9.5609e-01 -3.4389e+00 -1.3991e+00
13 +6.771843076e+01 +6.771843076e+01 +6.400843076e+01 +6.400843076e+01 +8.6274e-01 -2.1806e+00 +2.0050e-01
27 +5.963475878e+01 +5.963475878e+01 +5.592475878e+01 +5.592475878e+01 -1.0800e+00 -1.8807e+00 +1.2680e+00
28 +3.289596269e+01 +3.289596269e+01 +2.918596269e+01 +2.918596269e+01 +2.2793e+00 -5.7025e-01 +1.1827e+00
108 +2.125468067e+01 +2.125468067e+01 +1.754468067e+01 +1.754468067e+01 +2.1493e+00 -4.0932e-01 +1.4953e+00
182 +1.431408471e+01 +1.431408471e+01 +1.060408471e+01 +1.060408471e+01 +2.0770e+00 -4.5139e-01 +1.4709e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.121504807e+03 +2.121504807e+03 +2.253684807e+03 +2.253684807e+03 -1.1947e+00 -9.3438e-01 +4.9449e+00
2 +1.103767807e+02 +1.103767807e+02 +2.425567807e+02 +2.425567807e+02 +3.8967e+00 +1.6638e+00 +5.7890e-01
21 +7.659431959e+01 +7.659431959e+01 +2.087743196e+02 +2.087743196e+02 -2.6916e+00 +3.4786e+00 +2.8153e+00
27 +4.961621484e+01 +4.961621484e+01 +1.817962148e+02 +1.817962148e+02 -9.1523e-02 +4.2392e+00 +3.1039e+00
75 +3.684049056e+01 +3.684049056e+01 +1.690204906e+02 +1.690204906e+02 +3.1768e+00 +2.2214e+00 +2.7535e+00
127 +2.385416349e+01 +2.385416349e+01 +1.560341635e+02 +1.560341635e+02 +1.9872e+00 +2.5484e+00 +2.5357e+00
226 +1.398342123e+01 +1.398342123e+01 +1.461634212e+02 +1.461634212e+02 +1.6794e+00 +2.5422e+00 +2.7591e+00
% function evaluation | noise-free fitness - Fopt (-3.578000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.333068696e+02 +4.333068696e+02 +3.975268696e+02 +3.975268696e+02 -3.5930e+00 +4.2367e-01 +3.3904e+00
6 +6.655583730e+01 +6.655583730e+01 +3.077583730e+01 +3.077583730e+01 -2.7129e+00 -2.3894e+00 +2.9834e+00
42 +3.034594087e+01 +3.034594087e+01 -5.434059128e+00 -5.434059128e+00 -8.1564e-01 -2.4926e+00 +2.6475e+00
69 +2.488905744e+01 +2.488905744e+01 -1.089094256e+01 -1.089094256e+01 -1.6373e+00 -9.9526e-01 +2.5445e+00
178 +1.483023840e+01 +1.483023840e+01 -2.094976160e+01 -2.094976160e+01 -1.8331e+00 -1.3414e+00 +2.5148e+00
% function evaluation | noise-free fitness - Fopt (-3.774000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.306149288e+01 +9.306149288e+01 +5.532149288e+01 +5.532149288e+01 -4.2955e+00 -8.6703e-01 -3.5646e-01
3 +2.738054915e+01 +2.738054915e+01 -1.035945085e+01 -1.035945085e+01 +3.3951e+00 +4.3772e-01 -1.1682e-01
59 +2.479996121e+01 +2.479996121e+01 -1.294003879e+01 -1.294003879e+01 +1.4074e+00 +7.5086e-01 -6.7279e-01
97 +1.412099484e+01 +1.412099484e+01 -2.361900516e+01 -2.361900516e+01 +1.6960e+00 +1.7675e-01 -3.9665e-01
177 +9.954013721e+00 +9.954013721e+00 -2.778598628e+01 -2.778598628e+01 +1.5179e+00 +2.6548e-01 -4.1337e-01
% function evaluation | noise-free fitness - Fopt (1.330200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.297807980e+04 +1.297807980e+04 +1.311109980e+04 +1.311109980e+04 -8.3699e-01 -4.9263e+00 +4.4912e+00
2 +4.358518163e+02 +4.358518163e+02 +5.688718163e+02 +5.688718163e+02 -2.7572e+00 +4.2280e+00 -4.5372e+00
3 +3.692804037e+02 +3.692804037e+02 +5.023004037e+02 +5.023004037e+02 +2.3031e+00 +2.2334e+00 -4.6699e+00
8 +1.706025059e+02 +1.706025059e+02 +3.036225059e+02 +3.036225059e+02 +1.1380e+00 +8.7417e-01 -2.2673e+00
10 +1.072067037e+02 +1.072067037e+02 +2.402267037e+02 +2.402267037e+02 -3.0928e+00 -4.2036e+00 +3.1409e-01
17 +9.265646372e+01 +9.265646372e+01 +2.256764637e+02 +2.256764637e+02 +3.6506e-01 -4.9860e+00 -6.9635e-01
29 +4.007577528e+01 +4.007577528e+01 +1.730957753e+02 +1.730957753e+02 +3.5209e+00 -2.6149e+00 -5.1719e-01
73 +3.242506938e+01 +3.242506938e+01 +1.654450694e+02 +1.654450694e+02 +3.7987e+00 -1.6203e+00 +5.2329e-01
100 +2.155985100e+01 +2.155985100e+01 +1.545798510e+02 +1.545798510e+02 +3.3468e+00 -2.2499e+00 +2.0047e-01
113 +1.271526170e+01 +1.271526170e+01 +1.457352617e+02 +1.457352617e+02 +3.6534e+00 -1.6203e+00 +5.2329e-01
149 +6.716398574e+00 +6.716398574e+00 +1.397363986e+02 +1.397363986e+02 +3.5408e+00 -1.6203e+00 +5.2329e-01
246 +2.552000895e+00 +2.552000895e+00 +1.355720009e+02 +1.355720009e+02 +3.5082e+00 -1.4901e+00 +5.1304e-01
289 +2.441470494e+00 +2.441470494e+00 +1.354614705e+02 +1.354614705e+02 +3.5463e+00 -1.4901e+00 +5.1304e-01
302 +1.572045809e+00 +1.572045809e+00 +1.345920458e+02 +1.345920458e+02 +3.5252e+00 -1.5184e+00 +5.1614e-01
% function evaluation | noise-free fitness - Fopt (-1.742300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.135898438e+02 +3.135898438e+02 +1.393598438e+02 +1.393598438e+02 +3.1220e+00 +4.8132e+00 +2.2289e+00
2 +2.138188924e+02 +2.138188924e+02 +3.958889238e+01 +3.958889238e+01 -4.8162e+00 +3.0531e+00 +2.6004e+00
3 +4.488135604e+01 +4.488135604e+01 -1.293486440e+02 -1.293486440e+02 -6.8173e-02 -4.7607e+00 +3.6314e+00
57 +2.151222792e+01 +2.151222792e+01 -1.527177721e+02 -1.527177721e+02 +1.2880e+00 -3.5151e+00 +3.2499e+00
109 +9.853113446e+00 +9.853113446e+00 -1.643768866e+02 -1.643768866e+02 +5.5186e-01 -3.6409e+00 +3.2115e+00
% function evaluation | noise-free fitness - Fopt (6.380000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.508044437e+02 +2.508044437e+02 +2.571844437e+02 +2.571844437e+02 -4.4701e+00 +1.7547e+00 -2.6944e+00
3 +1.168223302e+02 +1.168223302e+02 +1.232023302e+02 +1.232023302e+02 +4.9800e-01 -1.3200e+00 -5.2273e-01
11 +6.230761893e+01 +6.230761893e+01 +6.868761893e+01 +6.868761893e+01 -1.3772e+00 +8.9228e-01 +2.7395e-01
12 +1.999955385e+01 +1.999955385e+01 +2.637955385e+01 +2.637955385e+01 +9.0699e-01 +2.8113e+00 +6.0760e-01
