% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.225112049e+05 +5.225112049e+05 +5.225874749e+05 +5.225874749e+05
10 +1.113257746e+05 +1.113257746e+05 +1.114020446e+05 +1.114020446e+05
23 +2.136310348e+04 +2.136310348e+04 +2.143937348e+04 +2.143937348e+04
66 +1.507562517e+04 +1.507562517e+04 +1.515189517e+04 +1.515189517e+04
81 +3.141909546e+03 +3.141909546e+03 +3.218179546e+03 +3.218179546e+03
129 +7.623985363e+02 +7.623985363e+02 +8.386685363e+02 +8.386685363e+02
166 +4.467138656e+02 +4.467138656e+02 +5.229838656e+02 +5.229838656e+02
169 +2.930600072e+02 +2.930600072e+02 +3.693300072e+02 +3.693300072e+02
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.072945082e+06 +3.072945082e+06 +3.072922532e+06 +3.072922532e+06
2 +5.068047471e+05 +5.068047471e+05 +5.067821971e+05 +5.067821971e+05
39 +1.682118763e+04 +1.682118763e+04 +1.679863763e+04 +1.679863763e+04
46 +1.197376401e+04 +1.197376401e+04 +1.195121401e+04 +1.195121401e+04
94 +2.613800007e+03 +2.613800007e+03 +2.591250007e+03 +2.591250007e+03
111 +7.309526462e+02 +7.309526462e+02 +7.084026462e+02 +7.084026462e+02
134 +4.985212521e+02 +4.985212521e+02 +4.759712521e+02 +4.759712521e+02
216 +3.886088027e+02 +3.886088027e+02 +3.660588027e+02 +3.660588027e+02
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.675849191e+07 +1.675849191e+07 +1.675850557e+07 +1.675850557e+07
3 +9.321845359e+06 +9.321845359e+06 +9.321859019e+06 +9.321859019e+06
5 +3.350204626e+05 +3.350204626e+05 +3.350341226e+05 +3.350341226e+05
