% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.269252690e+07 +2.269252690e+07 +2.269247196e+07 +2.269247196e+07 +2.2794e+00 +2.1134e+00 -4.4672e+00
2 +2.514800219e+06 +2.514800219e+06 +2.514745279e+06 +2.514745279e+06 +3.5754e+00 -9.3445e-01 -2.2617e+00
3 +1.485159878e+05 +1.485159878e+05 +1.484610478e+05 +1.484610478e+05 -2.0396e+00 -1.2454e+00 +7.0353e-01
42 +7.379456083e+04 +7.379456083e+04 +7.373962083e+04 +7.373962083e+04 -2.3411e+00 -7.2699e-01 -4.7211e-02
43 +2.066786770e+03 +2.066786770e+03 +2.011846770e+03 +2.011846770e+03 -2.8285e+00 -6.8271e-01 +8.7140e-01
96 +6.875273984e+02 +6.875273984e+02 +6.325873984e+02 +6.325873984e+02 -2.2700e+00 -8.0177e-01 +7.0471e-01
178 +4.224159524e+02 +4.224159524e+02 +3.674759524e+02 +3.674759524e+02 -2.2414e+00 -7.8647e-01 +7.0451e-01
405 +3.880718686e+02 +3.880718686e+02 +3.331318686e+02 +3.331318686e+02 -2.2226e+00 -7.8811e-01 +7.1194e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.410730750e+06 +5.410730750e+06 +5.410789880e+06 +5.410789880e+06 +4.8494e+00 -4.1477e+00 -3.9728e+00
3 +5.681517698e+05 +5.681517698e+05 +5.682108998e+05 +5.682108998e+05 +3.9929e+00 -1.4925e+00 +1.9393e+00
8 +2.473652621e+05 +2.473652621e+05 +2.474243921e+05 +2.474243921e+05 -4.2316e+00 +3.3438e+00 -4.1580e+00
22 +1.259779041e+05 +1.259779041e+05 +1.260370341e+05 +1.260370341e+05 -3.9342e+00 +2.1976e+00 +2.0720e-01
23 +3.901842079e+04 +3.901842079e+04 +3.907755079e+04 +3.907755079e+04 -2.0760e+00 +1.2879e+00 +3.5877e-01
48 +8.724196073e+02 +8.724196073e+02 +9.315496073e+02 +9.315496073e+02 -4.8149e+00 +2.9217e+00 +7.9633e-01
88 +1.423695130e+02 +1.423695130e+02 +2.014995130e+02 +2.014995130e+02 -4.8149e+00 +2.9217e+00 +9.2297e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.230152872e+07 +1.230152872e+07 +1.230103719e+07 +1.230103719e+07 -2.4226e+00 +2.3057e+00 +1.4828e+00
