% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004965217e+06 +1.004965217e+06 +1.004910277e+06 +1.004910277e+06 -3.4108e+00 -3.3187e+00 -3.8879e-01 -1.2750e+00 +9.3647e-01
3 +9.483884935e+05 +9.483884935e+05 +9.483335535e+05 +9.483335535e+05 -3.2746e+00 -3.0561e+00 -4.5074e+00 +1.2087e+00 -4.2653e+00
17 +4.938575073e+04 +4.938575073e+04 +4.933081073e+04 +4.933081073e+04 -8.7148e-01 -7.2087e-01 -1.7112e+00 +2.2117e+00 +2.7405e+00
71 +3.878929465e+04 +3.878929465e+04 +3.873435465e+04 +3.873435465e+04 -1.5569e+00 -7.4306e-01 -2.0197e+00 +2.0849e+00 +1.4511e+00
88 +1.102451471e+04 +1.102451471e+04 +1.096957471e+04 +1.096957471e+04 -1.3775e+00 +3.6758e-01 -2.1360e+00 +2.4854e+00 +1.1988e+00
151 +9.656855380e+03 +9.656855380e+03 +9.601915380e+03 +9.601915380e+03 -1.3775e+00 +3.6758e-01 -2.0931e+00 +2.4854e+00 +1.1988e+00
294 +6.304802778e+03 +6.304802778e+03 +6.249862778e+03 +6.249862778e+03 -1.2098e+00 +7.8758e-02 -2.1070e+00 +2.4789e+00 +1.6412e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.818490196e+05 +5.818490196e+05 +5.819081496e+05 +5.819081496e+05 +3.7483e+00 +1.0096e+00 -2.6112e+00 -3.2124e+00 -2.8887e+00
9 +9.630680108e+04 +9.630680108e+04 +9.636593108e+04 +9.636593108e+04 -4.9710e-01 +5.6322e-01 +5.4913e-01 -9.0244e-01 -4.3316e+00
50 +5.782643751e+04 +5.782643751e+04 +5.788556751e+04 +5.788556751e+04 -1.3031e-01 +1.8376e+00 -1.3936e+00 -6.2418e-02 -3.3465e+00
76 +2.091294972e+03 +2.091294972e+03 +2.150424972e+03 +2.150424972e+03 -1.7404e+00 +1.8455e+00 +1.2549e+00 -3.1826e+00 -4.4921e+00
121 +6.785175019e+02 +6.785175019e+02 +7.376475019e+02 +7.376475019e+02 -1.3002e+00 +1.7722e+00 +1.1128e+00 -3.1825e+00 -4.4851e+00
163 +2.372260281e+02 +2.372260281e+02 +2.963560281e+02 +2.963560281e+02 -1.0824e+00 +1.7295e+00 +8.3856e-01 -3.0738e+00 -4.4476e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.290539112e+06 +4.290539112e+06 +4.290047582e+06 +4.290047582e+06 -2.9083e+00 -4.7963e+00 -2.2544e+00 -1.0795e+00 +1.9425e+00
2 +6.365774845e+05 +6.365774845e+05 +6.360859545e+05 +6.360859545e+05 +1.8657e+00 +4.0024e+00 -3.7112e+00 -8.3553e-01 +2.7013e-01
18 +1.412253415e+05 +1.412253415e+05 +1.407338115e+05 +1.407338115e+05 +8.8149e-01 +3.7713e+00 -2.3114e+00 -1.2270e+00 -1.1673e+00
20 +5.708277110e+04 +5.708277110e+04 +5.659124110e+04 +5.659124110e+04 -4.7868e-01 -4.8954e+00 +8.5219e-01 -2.8203e-01 +3.6936e+00
82 +1.470840685e+04 +1.470840685e+04 +1.421687685e+04 +1.421687685e+04 -2.7880e-01 -4.7967e+00 -2.7160e+00 -3.0267e-01 +2.6599e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.992166764e+06 +2.992166764e+06 +2.991996564e+06 +2.991996564e+06 +2.0010e+00 +2.7347e+00 -4.8292e+00 +4.5663e-01 -1.1857e+00
10 +1.374814045e+06 +1.374814045e+06 +1.374643845e+06 +1.374643845e+06 +4.6301e+00 +4.8640e+00 -3.7808e+00 +4.7260e+00 -4.5956e+00
11 +9.014211599e+04 +9.014211599e+04 +8.997191599e+04 +8.997191599e+04 -3.9198e-01 +4.6086e+00 +4.9891e-02 +3.9809e+00 +1.9655e+00
103 +2.962556155e+04 +2.962556155e+04 +2.945536155e+04 +2.945536155e+04 -8.6114e-01 +4.5691e+00 -1.0900e-01 +3.9585e+00 +2.6973e+00
203 +2.464185561e+04 +2.464185561e+04 +2.447165561e+04 +2.447165561e+04 -6.6509e-01 +3.9934e+00 -5.6177e-02 +3.9452e+00 +2.6257e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.112122098e+05 +6.112122098e+05 +6.107424598e+05 +6.107424598e+05 +9.0219e-01 +3.5893e+00 +4.3171e+00 +4.9905e+00 +3.7593e+00
41 +1.668496451e+05 +1.668496451e+05 +1.663798951e+05 +1.663798951e+05 +1.9302e+00 +3.6915e+00 +4.0347e+00 +1.8283e+00 +3.8028e+00
47 +1.106078904e+04 +1.106078904e+04 +1.059103904e+04 +1.059103904e+04 +1.8236e+00 +2.5841e+00 +3.7650e+00 +7.9130e-01 +2.7373e+00
107 +8.256872926e+03 +8.256872926e+03 +7.787122926e+03 +7.787122926e+03 +1.8022e+00 +1.9958e+00 +3.4709e+00 +9.3031e-01 +2.3188e+00
161 +6.138914127e+03 +6.138914127e+03 +5.669164127e+03 +5.669164127e+03 +1.8201e+00 +2.3861e+00 +3.5553e+00 +9.0731e-01 +2.7612e+00
% function evaluation | noise-free fitness - Fopt (-1.053500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.009812427e+06 +6.009812427e+06 +6.009707077e+06 +6.009707077e+06 +2.5202e+00 +2.1854e+00 -1.7367e-01 -1.3675e+00 -7.6224e-02
3 +3.013055658e+06 +3.013055658e+06 +3.012950308e+06 +3.012950308e+06 -4.4550e+00 -1.3114e+00 +3.5750e+00 +1.6396e+00 -1.6111e+00
6 +1.277990453e+06 +1.277990453e+06 +1.277885103e+06 +1.277885103e+06 -2.1954e-01 +1.7992e+00 +2.3137e+00 +3.0327e+00 -2.8718e+00
7 +1.476307458e+05 +1.476307458e+05 +1.475253958e+05 +1.475253958e+05 +4.1339e+00 -1.2837e+00 +3.4629e+00 -1.9834e+00 +3.9858e+00
123 +8.209729812e+04 +8.209729812e+04 +8.199194812e+04 +8.199194812e+04 -1.8278e+00 -3.4558e+00 +3.1777e+00 -1.0774e+00 -1.8370e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.065002166e+07 +3.065002166e+07 +3.065102166e+07 +3.065102166e+07 +4.8349e+00 -1.8488e-01 +2.9857e+00 +9.1402e-01 +3.0378e+00
2 +2.103351031e+07 +2.103351031e+07 +2.103451031e+07 +2.103451031e+07 +1.2581e+00 +2.5745e+00 -7.8828e-01 -3.7435e-01 +1.2528e+00
3 +1.179960151e+07 +1.179960151e+07 +1.180060151e+07 +1.180060151e+07 +1.3010e+00 -4.4583e+00 +9.7077e-02 +2.3167e+00 -9.4924e-01
4 +1.733647345e+05 +1.733647345e+05 +1.743647345e+05 +1.743647345e+05 -4.9508e+00 +3.9022e+00 -2.9031e+00 +4.6873e-01 +3.2021e-01
28 +2.951163503e+04 +2.951163503e+04 +3.051163503e+04 +3.051163503e+04 -2.0870e+00 -1.7263e+00 +2.8287e+00 +2.0259e+00 +1.7822e-01
50 +1.743573133e+04 +1.743573133e+04 +1.843573133e+04 +1.843573133e+04 -1.7312e+00 -2.6395e+00 +1.7456e+00 +2.1219e+00 +1.8793e+00
58 +1.532218080e+04 +1.532218080e+04 +1.632218080e+04 +1.632218080e+04 -2.2075e+00 -1.4692e+00 +1.1397e+00 +2.3144e+00 +4.0056e-01
117 +9.781283895e+03 +9.781283895e+03 +1.078128389e+04 +1.078128389e+04 -2.1051e+00 -1.1616e+00 +1.4593e+00 +2.2925e+00 +7.8612e-01
% function evaluation | noise-free fitness - Fopt (3.462600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.498916238e+06 +2.498916238e+06 +2.499262498e+06 +2.499262498e+06 +2.7101e+00 +4.6976e+00 +2.7715e+00 -1.0332e+00 -4.2738e-01
2 +6.146380882e+05 +6.146380882e+05 +6.149843482e+05 +6.149843482e+05 +3.8176e+00 -7.9878e-01 -2.6227e-01 +3.9438e+00 +7.7383e-01
44 +3.670915635e+05 +3.670915635e+05 +3.674378235e+05 +3.674378235e+05 -1.4749e+00 +3.2232e+00 +2.6364e+00 -1.8528e+00 +9.4261e-01
47 +2.449591069e+05 +2.449591069e+05 +2.453053669e+05 +2.453053669e+05 -3.0466e-01 +5.2025e-02 +3.5741e+00 -1.0339e+00 +1.4469e+00
59 +7.031256003e+04 +7.031256003e+04 +7.065882003e+04 +7.065882003e+04 -1.7106e+00 +2.1243e+00 +3.2892e+00 +3.6817e+00 +1.2515e+00
96 +7.499082674e+03 +7.499082674e+03 +7.845342674e+03 +7.845342674e+03 -5.4044e-01 +2.0988e+00 +2.3368e+00 +1.6089e+00 +1.2880e+00
148 +4.670802771e+03 +4.670802771e+03 +5.017062771e+03 +5.017062771e+03 -5.4044e-01 +2.0988e+00 +2.3368e+00 +1.9483e+00 +1.2880e+00
162 +2.741841787e+03 +2.741841787e+03 +3.088101787e+03 +3.088101787e+03 -6.3445e-01 +2.0399e+00 +2.3261e+00 +2.1303e+00 +1.2884e+00
172 +1.640002765e+03 +1.640002765e+03 +1.986262765e+03 +1.986262765e+03 -6.7803e-01 +2.0721e+00 +2.4020e+00 +2.2451e+00 +1.2880e+00
207 +1.562879277e+03 +1.562879277e+03 +1.909139277e+03 +1.909139277e+03 -7.4317e-01 +2.0740e+00 +2.5237e+00 +2.1447e+00 +1.2915e+00
% function evaluation | noise-free fitness - Fopt (1.407900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.073710195e+07 +4.073710195e+07 +4.073724274e+07 +4.073724274e+07 -2.3374e+00 -3.0123e+00 +3.1198e+00 -2.6784e+00 -1.4399e-01
2 +2.417467643e+06 +2.417467643e+06 +2.417608433e+06 +2.417608433e+06 -1.5570e+00 +3.1024e+00 -5.7926e-01 +3.6205e+00 -4.4631e+00
6 +4.625659307e+05 +4.625659307e+05 +4.627067207e+05 +4.627067207e+05 -3.5007e-02 +3.5430e+00 +1.1588e+00 +4.0057e+00 +2.5672e+00
8 +3.188731640e+05 +3.188731640e+05 +3.190139540e+05 +3.190139540e+05 -2.8662e+00 +1.0072e+00 -1.8811e-01 +4.0226e+00 +2.8260e+00
9 +9.790043062e+04 +9.790043062e+04 +9.804122062e+04 +9.804122062e+04 +3.2929e-01 +1.5113e+00 -3.1360e+00 -2.6888e+00 +2.3539e+00
66 +2.838694903e+04 +2.838694903e+04 +2.852773903e+04 +2.852773903e+04 +1.8622e+00 -5.8244e-01 +1.2186e+00 +3.9225e+00 -1.3625e+00
90 +1.242236779e+04 +1.242236779e+04 +1.256315779e+04 +1.256315779e+04 +1.2140e+00 +7.7927e-02 +5.5556e-01 +3.1427e+00 -1.1755e+00
105 +6.900199851e+03 +6.900199851e+03 +7.040989851e+03 +7.040989851e+03 +5.8319e-01 -9.0955e-01 +3.7795e-01 +4.1473e+00 -6.6048e-01
147 +2.723106925e+03 +2.723106925e+03 +2.863896925e+03 +2.863896925e+03 +1.7260e+00 -9.8502e-01 +3.1078e-01 +3.1000e+00 -6.8388e-01
187 +2.068716089e+03 +2.068716089e+03 +2.209506089e+03 +2.209506089e+03 +1.7260e+00 -9.2853e-01 +3.1078e-01 +3.1000e+00 -6.8388e-01
476 +1.575930553e+03 +1.575930553e+03 +1.716720553e+03 +1.716720553e+03 +1.7108e+00 -9.0942e-01 +3.4083e-01 +3.1554e+00 -6.5944e-01
% function evaluation | noise-free fitness - Fopt (-4.677200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.731516999e+06 +8.731516999e+06 +8.731049279e+06 +8.731049279e+06 -6.8400e-01 +2.1779e+00 -2.7009e+00 -3.7927e+00 +1.1057e+00
2 +4.237495589e+05 +4.237495589e+05 +4.232818389e+05 +4.232818389e+05 +1.8466e+00 +3.0298e+00 -1.2706e+00 +2.8104e+00 -1.5628e+00
19 +7.436073451e+04 +7.436073451e+04 +7.389301451e+04 +7.389301451e+04 -6.2430e-01 +3.7302e+00 +3.1662e-01 +1.7459e-01 +7.1493e-01
