% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.243832725e+07 +1.243832725e+07 +1.243827231e+07 +1.243827231e+07 +1.3160e+00 +2.6755e+00 -1.7047e+00 +2.1464e+00 +2.3629e+00 -4.9044e+00 -3.3872e-01 +3.6617e+00 +4.1863e+00 +2.0078e+00
4 +6.012593135e+06 +6.012593135e+06 +6.012538195e+06 +6.012538195e+06 -8.2932e-01 +6.2614e-01 +5.7185e-01 -1.6078e+00 +2.3151e+00 -1.9231e+00 -1.2481e+00 +1.9791e-01 +2.2623e-01 +1.3085e+00
9 +1.320517450e+06 +1.320517450e+06 +1.320462510e+06 +1.320462510e+06 +1.4847e+00 +7.8123e-01 +3.0974e+00 +4.5282e+00 +3.1373e+00 -3.0458e+00 +8.4482e-03 -1.7590e+00 +1.1542e-01 -1.7500e+00
80 +6.027232595e+05 +6.027232595e+05 +6.026683195e+05 +6.026683195e+05 +2.9146e+00 -1.6159e+00 +3.0910e+00 +4.3743e+00 +2.8990e+00 -4.1378e-01 +8.7740e-01 +1.4159e-01 +2.5013e+00 +1.7148e-01
114 +3.352490260e+05 +3.352490260e+05 +3.351940860e+05 +3.351940860e+05 +1.4126e+00 -2.2811e-01 +3.0384e+00 +4.1510e+00 +3.1740e+00 +1.2039e+00 +7.8857e-01 -2.7525e-01 +4.7109e-01 -3.9118e-01
157 +1.160370307e+05 +1.160370307e+05 +1.159820907e+05 +1.159820907e+05 +1.8346e+00 -4.7271e-01 +3.7036e+00 +4.0666e+00 +3.1764e+00 +9.9181e-01 +8.1469e-01 +3.5079e-01 +1.7446e+00 -3.2558e-01
278 +9.758050634e+04 +9.758050634e+04 +9.752556634e+04 +9.752556634e+04 +1.7615e+00 -1.0087e+00 +3.6888e+00 +4.1251e+00 +3.1542e+00 +7.5341e-01 +6.6720e-01 +3.5710e-01 +1.7339e+00 -3.3103e-01
849 +6.303302258e+04 +6.303302258e+04 +6.297808258e+04 +6.297808258e+04 +1.7829e+00 -9.9433e-01 +3.6289e+00 +4.1860e+00 +3.1757e+00 +9.8319e-01 +7.0215e-01 +2.2260e-01 +1.7583e+00 +4.9340e-02
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.256733407e+06 +2.256733407e+06 +2.256792537e+06 +2.256792537e+06 +2.4916e+00 +3.4344e+00 -1.6847e+00 -4.9899e+00 -4.2619e+00 +3.2958e+00 +3.7584e+00 -2.5488e+00 +4.9944e+00 +3.8314e+00
