% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.152532353e+01 +8.152532353e+01 -2.102467647e+01 -2.102467647e+01 -2.7117e+00 -4.1970e+00 +4.5383e+00 -3.0411e+00 +4.6648e+00 -3.2699e+00 +3.7242e-01 -4.2838e+00 +2.1485e-01 -3.0114e+00
3 +3.204831596e+01 +3.204831596e+01 -7.050168404e+01 -7.050168404e+01 -2.5771e+00 -3.0011e+00 +4.2868e+00 -7.4627e-01 +4.7368e+00 +1.8208e+00 -5.2488e-01 +1.1380e+00 -1.9821e+00 +3.7906e+00
5 +2.507721484e+01 +2.507721484e+01 -7.747278516e+01 -7.747278516e+01 -1.5062e+00 +5.7170e-01 -2.5436e+00 -1.5814e+00 +1.0991e+00 +2.2103e+00 -4.5092e+00 -7.6978e-01 -5.2774e-01 +2.7451e+00
42 +1.219806634e+01 +1.219806634e+01 -9.035193366e+01 -9.035193366e+01 +8.7152e-01 -3.6062e+00 -3.0766e-01 -2.5536e+00 -1.3158e+00 +5.5180e-01 +1.5493e+00 -8.9982e-01 -8.6532e-02 +3.5372e-02
81 +7.610310384e+00 +7.610310384e+00 -9.493968962e+01 -9.493968962e+01 +1.0004e+00 -2.3579e-01 -4.0886e-01 -1.0455e-01 -2.5509e-01 +9.7137e-01 -2.3694e-02 +5.1102e-01 -7.5763e-01 -1.3314e+00
89 +5.982408048e+00 +5.982408048e+00 -9.656759195e+01 -9.656759195e+01 +1.0004e+00 -2.3579e-01 -4.0886e-01 -1.0455e-01 -2.5509e-01 +9.7137e-01 -2.3694e-02 +5.1102e-01 -1.2579e+00 -1.0804e+00
335 +3.821027172e+00 +3.821027172e+00 -9.872897283e+01 -9.872897283e+01 +9.8711e-01 -2.3000e-01 -4.3318e-01 -1.0628e-01 -2.5620e-01 +9.4706e-01 -2.9240e-02 +5.1106e-01 -1.2444e+00 -1.1225e+00
908 +2.231444968e+00 +2.231444968e+00 -1.003185550e+02 -1.003185550e+02 +9.8378e-01 -2.3006e-01 -4.2989e-01 -1.0657e-01 -2.6086e-01 +9.5029e-01 -2.9064e-02 +5.1423e-01 -1.2475e+00 -1.1218e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.674219057e+01 +4.674219057e+01 +1.184321906e+02 +1.184321906e+02 -6.7899e-01 +4.3549e+00 -1.1778e+00 +5.4749e-01 +3.8339e+00 -1.5019e+00 -3.2671e+00 -3.6806e+00 -3.3160e+00 -5.5641e-01
