% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.508651336e+01 +5.508651336e+01 -4.746348664e+01 -4.746348664e+01
19 +3.744967916e+01 +3.744967916e+01 -6.510032084e+01 -6.510032084e+01
44 +2.186763422e+01 +2.186763422e+01 -8.068236578e+01 -8.068236578e+01
86 +1.570911793e+01 +1.570911793e+01 -8.684088207e+01 -8.684088207e+01
456 +9.989614124e+00 +9.989614124e+00 -9.256038588e+01 -9.256038588e+01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.344307766e+01 +7.344307766e+01 +1.451330777e+02 +1.451330777e+02
3 +5.452521311e+01 +5.452521311e+01 +1.262152131e+02 +1.262152131e+02
29 +3.936484771e+01 +3.936484771e+01 +1.110548477e+02 +1.110548477e+02
43 +2.059594517e+01 +2.059594517e+01 +9.228594517e+01 +9.228594517e+01
1104 +1.573937083e+01 +1.573937083e+01 +8.742937083e+01 +8.742937083e+01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.621231012e+01 +6.621231012e+01 +2.802223101e+02 +2.802223101e+02
2 +5.894375888e+01 +5.894375888e+01 +2.729537589e+02 +2.729537589e+02
41 +2.965364481e+01 +2.965364481e+01 +2.436636448e+02 +2.436636448e+02
42 +2.105347039e+01 +2.105347039e+01 +2.350634704e+02 +2.350634704e+02
90 +1.556581604e+01 +1.556581604e+01 +2.295758160e+02 +2.295758160e+02
729 +9.992373182e+00 +9.992373182e+00 +2.240023732e+02 +2.240023732e+02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.107036599e+01 +4.107036599e+01 -1.740963401e+01 -1.740963401e+01
7 +3.843843644e+01 +3.843843644e+01 -2.004156356e+01 -2.004156356e+01
41 +2.019783511e+01 +2.019783511e+01 -3.828216489e+01 -3.828216489e+01
122 +1.518777535e+01 +1.518777535e+01 -4.329222465e+01 -4.329222465e+01
710 +9.970872900e+00 +9.970872900e+00 -4.850912710e+01 -4.850912710e+01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031916885e+02 +1.031916885e+02 -5.098883115e+02 -5.098883115e+02
2 +7.467491503e+01 +7.467491503e+01 -5.384050850e+02 -5.384050850e+02
3 +3.657086731e+01 +3.657086731e+01 -5.765091327e+02 -5.765091327e+02
42 +2.325549066e+01 +2.325549066e+01 -5.898245093e+02 -5.898245093e+02
576 +1.523583355e+01 +1.523583355e+01 -5.978441664e+02 -5.978441664e+02
% function evaluation | noise-free fitness - Fopt (4.600000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.906393790e+01 +7.906393790e+01 +7.952393790e+01 +7.952393790e+01
2 +5.009022195e+01 +5.009022195e+01 +5.055022195e+01 +5.055022195e+01
23 +3.464016422e+01 +3.464016422e+01 +3.510016422e+01 +3.510016422e+01
41 +2.373586180e+01 +2.373586180e+01 +2.419586180e+01 +2.419586180e+01
216 +1.523770262e+01 +1.523770262e+01 +1.569770262e+01 +1.569770262e+01
% function evaluation | noise-free fitness - Fopt (-1.504100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.972911401e+01 +4.972911401e+01 -1.006808860e+02 -1.006808860e+02
26 +3.579020038e+01 +3.579020038e+01 -1.146197996e+02 -1.146197996e+02
42 +2.145795811e+01 +2.145795811e+01 -1.289520419e+02 -1.289520419e+02
184 +1.524033350e+01 +1.524033350e+01 -1.351696665e+02 -1.351696665e+02
575 +9.963654146e+00 +9.963654146e+00 -1.404463459e+02 -1.404463459e+02
% function evaluation | noise-free fitness - Fopt (8.683100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.292572015e+01 +6.292572015e+01 +9.312357201e+02 +9.312357201e+02
3 +3.481940771e+01 +3.481940771e+01 +9.031294077e+02 +9.031294077e+02
45 +2.351510792e+01 +2.351510792e+01 +8.918251079e+02 +8.918251079e+02
61 +1.528741110e+01 +1.528741110e+01 +8.835974111e+02 +8.835974111e+02
% function evaluation | noise-free fitness - Fopt (5.220000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.487597360e+01 +6.487597360e+01 +1.170759736e+02 +1.170759736e+02
3 +4.876687254e+01 +4.876687254e+01 +1.009668725e+02 +1.009668725e+02
17 +3.959107924e+01 +3.959107924e+01 +9.179107924e+01 +9.179107924e+01
44 +2.354453440e+01 +2.354453440e+01 +7.574453440e+01 +7.574453440e+01
84 +1.508899441e+01 +1.508899441e+01 +6.728899441e+01 +6.728899441e+01
1144 +9.987835948e+00 +9.987835948e+00 +6.218783595e+01 +6.218783595e+01
% function evaluation | noise-free fitness - Fopt (1.303300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.940843469e+01 +5.940843469e+01 +1.897384347e+02 +1.897384347e+02
3 +3.531606913e+01 +3.531606913e+01 +1.656460691e+02 +1.656460691e+02
41 +2.414476474e+01 +2.414476474e+01 +1.544747647e+02 +1.544747647e+02
97 +1.570758132e+01 +1.570758132e+01 +1.460375813e+02 +1.460375813e+02
494 +9.944822029e+00 +9.944822029e+00 +1.402748220e+02 +1.402748220e+02
% function evaluation | noise-free fitness - Fopt (-1.449800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.716687597e+01 +9.716687597e+01 -4.781312403e+01 -4.781312403e+01
6 +5.796183971e+01 +5.796183971e+01 -8.701816029e+01 -8.701816029e+01
8 +3.637107695e+01 +3.637107695e+01 -1.086089230e+02 -1.086089230e+02
43 +2.017132159e+01 +2.017132159e+01 -1.248086784e+02 -1.248086784e+02
126 +1.485468994e+01 +1.485468994e+01 -1.301253101e+02 -1.301253101e+02
% function evaluation | noise-free fitness - Fopt (-2.430000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.676360910e+01 +6.676360910e+01 +6.433360910e+01 +6.433360910e+01
2 +4.370252214e+01 +4.370252214e+01 +4.127252214e+01 +4.127252214e+01
5 +3.407246996e+01 +3.407246996e+01 +3.164246996e+01 +3.164246996e+01
42 +2.048243489e+01 +2.048243489e+01 +1.805243489e+01 +1.805243489e+01
100 +1.490514332e+01 +1.490514332e+01 +1.247514332e+01 +1.247514332e+01
% function evaluation | noise-free fitness - Fopt (1.930000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.010844182e+02 +1.010844182e+02 +1.030144182e+02 +1.030144182e+02
2 +6.385655495e+01 +6.385655495e+01 +6.578655495e+01 +6.578655495e+01
3 +4.028198394e+01 +4.028198394e+01 +4.221198394e+01 +4.221198394e+01
26 +3.956389714e+01 +3.956389714e+01 +4.149389714e+01 +4.149389714e+01
43 +2.167349491e+01 +2.167349491e+01 +2.360349491e+01 +2.360349491e+01
92 +1.553131258e+01 +1.553131258e+01 +1.746131258e+01 +1.746131258e+01
735 +9.970472062e+00 +9.970472062e+00 +1.190047206e+01 +1.190047206e+01
% function evaluation | noise-free fitness - Fopt (1.425700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.661844925e+01 +7.661844925e+01 +2.191884493e+02 +2.191884493e+02
4 +6.144720031e+01 +6.144720031e+01 +2.040172003e+02 +2.040172003e+02
43 +3.828639702e+01 +3.828639702e+01 +1.808563970e+02 +1.808563970e+02
47 +1.987495764e+01 +1.987495764e+01 +1.624449576e+02 +1.624449576e+02
121 +1.529519288e+01 +1.529519288e+01 +1.578651929e+02 +1.578651929e+02
% function evaluation | noise-free fitness - Fopt (-9.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.637956023e+01 +4.637956023e+01 -4.519043977e+01 -4.519043977e+01
37 +3.801893506e+01 +3.801893506e+01 -5.355106494e+01 -5.355106494e+01
44 +1.955685716e+01 +1.955685716e+01 -7.201314284e+01 -7.201314284e+01
