% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.952388102e+00 +2.952388102e+00 -4.939761190e+01 -4.939761190e+01 +4.5979e-01 -3.6482e+00 +2.5641e+00 -2.5457e+00 -6.1494e-01
44 +1.623214357e+00 +1.623214357e+00 -5.072678564e+01 -5.072678564e+01 -4.5190e-01 -2.6239e+00 +1.9732e+00 -1.9554e+00 -2.1193e+00
81 +1.543315242e+00 +1.543315242e+00 -5.080668476e+01 -5.080668476e+01 -4.5190e-01 -2.6239e+00 +1.9732e+00 -2.4716e+00 -2.1193e+00
106 +9.176144105e-01 +9.176144105e-01 -5.143238559e+01 -5.143238559e+01 -4.3458e-01 -1.8173e+00 +1.8446e+00 -1.8021e+00 -1.3864e+00
163 +5.989077685e-01 +5.989077685e-01 -5.175109223e+01 -5.175109223e+01 -4.2405e-01 -1.6182e+00 +2.3939e+00 -1.5843e+00 -1.3456e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.227013324e+02 +2.227013324e+02 +4.316133245e+01 +4.316133245e+01 -1.8723e+00 -4.8217e+00 -4.4563e+00 -1.9721e+00 +4.2472e+00
2 +8.799264824e+01 +8.799264824e+01 -9.154735176e+01 -9.154735176e+01 +4.0522e+00 +8.2885e-01 +3.5456e+00 -2.4750e+00 +5.9342e-01
3 +3.198467573e+01 +3.198467573e+01 -1.475553243e+02 -1.475553243e+02 +2.4123e+00 +4.0512e+00 +1.0331e+00 -3.2836e+00 +4.1758e+00
5 +1.907816309e+01 +1.907816309e+01 -1.604618369e+02 -1.604618369e+02 +2.1784e+00 -4.2241e+00 -2.4126e+00 +2.0170e+00 +4.0894e+00
8 +9.896506539e+00 +9.896506539e+00 -1.696434935e+02 -1.696434935e+02 +1.0086e+00 +4.1787e+00 -2.9063e+00 +5.3613e-01 +1.5134e+00
45 +2.053991177e+00 +2.053991177e+00 -1.774860088e+02 -1.774860088e+02 +1.9833e+00 +7.8990e-01 -2.7678e+00 +1.7447e+00 +2.6123e+00
85 +1.513641785e+00 +1.513641785e+00 -1.780263582e+02 -1.780263582e+02 +1.3347e+00 +7.8990e-01 -2.7678e+00 +1.7447e+00 +2.6123e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.092729964e+01 +1.092729964e+01 +8.823729964e+01 +8.823729964e+01 -3.9533e+00 -9.3831e-01 -5.8927e-01 -1.2724e+00 -3.6342e+00
7 +2.641978353e+00 +2.641978353e+00 +7.995197835e+01 +7.995197835e+01 +5.0088e-01 +6.7302e-01 -1.6427e+00 -1.2659e+00 -1.0423e+00
53 +1.892565851e+00 +1.892565851e+00 +7.920256585e+01 +7.920256585e+01 +1.2632e-01 +2.2963e-01 -1.3381e+00 -1.1090e+00 -2.6305e-01
90 +1.021825672e+00 +1.021825672e+00 +7.833182567e+01 +7.833182567e+01 +4.6714e-01 -8.9896e-01 -2.5323e+00 -1.1101e+00 +3.1325e-01
127 +9.704052706e-01 +9.704052706e-01 +7.828040527e+01 +7.828040527e+01 +4.6714e-01 -8.9896e-01 -1.7918e+00 -1.1101e+00 +3.1325e-01
214 +6.287863074e-01 +6.287863074e-01 +7.793878631e+01 +7.793878631e+01 +6.9184e-01 -3.7567e-01 -2.2348e+00 -1.1574e+00 +7.4586e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.029377376e+01 +4.029377376e+01 +8.021377376e+01 +8.021377376e+01 -3.9998e+00 -3.1343e+00 -1.7337e+00 -3.4455e-02 -3.2992e+00
4 +2.289586179e+01 +2.289586179e+01 +6.281586179e+01 +6.281586179e+01 -2.0351e+00 +4.0748e+00 -2.6471e+00 -1.4473e+00 -2.3769e+00
10 +8.628883987e+00 +8.628883987e+00 +4.854888399e+01 +4.854888399e+01 +2.3889e+00 -4.6254e-04 +3.8158e+00 -4.3680e+00 -1.4581e+00
47 +5.203292824e+00 +5.203292824e+00 +4.512329282e+01 +4.512329282e+01 +4.2696e+00 -1.4261e+00 +3.3578e+00 +2.4315e-01 -1.9966e-01
50 +2.773070761e+00 +2.773070761e+00 +4.269307076e+01 +4.269307076e+01 +3.9071e+00 -2.8369e-01 +3.5220e+00 -2.6000e+00 -9.6677e-01
56 +1.790473220e+00 +1.790473220e+00 +4.171047322e+01 +4.171047322e+01 +4.5477e+00 -1.8537e+00 +3.8081e+00 -1.5421e+00 -2.3297e+00
92 +1.360841745e+00 +1.360841745e+00 +4.128084175e+01 +4.128084175e+01 +4.5477e+00 -1.8537e+00 +2.9355e+00 -1.5421e+00 -2.3297e+00
100 +6.380440950e-01 +6.380440950e-01 +4.055804409e+01 +4.055804409e+01 +4.4789e+00 -9.8068e-01 +2.2701e+00 -1.5001e+00 -2.3183e+00
128 +4.416791913e-01 +4.416791913e-01 +4.036167919e+01 +4.036167919e+01 +4.4847e+00 -1.2375e+00 +2.5192e+00 -2.1999e+00 -1.7703e+00
189 +3.879919759e-01 +3.879919759e-01 +4.030799198e+01 +4.030799198e+01 +4.4847e+00 -1.0872e+00 +2.5192e+00 -2.1999e+00 -1.7703e+00
244 +2.504689922e-01 +2.504689922e-01 +4.017046899e+01 +4.017046899e+01 +3.7962e+00 -1.3424e+00 +2.3455e+00 -2.1173e+00 -1.7843e+00
288 +1.038176699e-01 +1.038176699e-01 +4.002381767e+01 +4.002381767e+01 +4.0020e+00 -1.1711e+00 +2.3803e+00 -2.1676e+00 -1.8013e+00
328 +9.247243405e-02 +9.247243405e-02 +4.001247243e+01 +4.001247243e+01 +4.0020e+00 -1.1711e+00 +2.3803e+00 -2.1676e+00 -1.8434e+00
550 +5.901887271e-02 +5.901887271e-02 +3.997901887e+01 +3.997901887e+01 +4.1002e+00 -1.0582e+00 +2.3803e+00 -2.1962e+00 -1.8367e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.950933187e+01 +2.950933187e+01 -2.710066813e+01 -2.710066813e+01 +4.7188e+00 +1.8328e+00 +1.0776e+00 +1.6186e+00 +4.2173e+00
7 +2.093433169e+01 +2.093433169e+01 -3.567566831e+01 -3.567566831e+01 +4.1277e+00 -3.9589e+00 +1.7449e+00 -1.7921e+00 -1.2737e+00
21 +9.674686423e+00 +9.674686423e+00 -4.693531358e+01 -4.693531358e+01 +3.6472e+00 +4.0767e+00 +4.8198e+00 +6.1096e-01 -4.1633e+00
48 +5.769118241e+00 +5.769118241e+00 -5.084088176e+01 -5.084088176e+01 +4.6061e+00 +1.8637e+00 +3.4723e+00 -6.8380e-01 -3.6295e+00
63 +3.181308442e+00 +3.181308442e+00 -5.342869156e+01 -5.342869156e+01 +3.2885e+00 +3.9159e+00 +3.6716e+00 -5.8445e-01 -2.4928e+00
147 +1.605365886e+00 +1.605365886e+00 -5.500463411e+01 -5.500463411e+01 +1.1925e+00 +3.8781e+00 +3.1000e+00 -2.2720e+00 -2.5718e+00
172 +1.536219314e+00 +1.536219314e+00 -5.507378069e+01 -5.507378069e+01 +1.7810e+00 +3.8867e+00 +3.5158e+00 -1.9778e+00 -2.5334e+00
% function evaluation | noise-free fitness - Fopt (7.833000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.310847975e+02 +1.310847975e+02 +2.094147975e+02 +2.094147975e+02 -1.4382e+00 -2.8233e+00 -1.8637e+00 +1.3143e+00 -3.4409e+00
3 +3.844402804e+01 +3.844402804e+01 +1.167740280e+02 +1.167740280e+02 -2.2961e+00 -2.0316e+00 -1.4538e+00 +1.5867e+00 +4.6570e+00
7 +2.410662057e+01 +2.410662057e+01 +1.024366206e+02 +1.024366206e+02 +1.9636e+00 -2.9168e-01 -3.9605e+00 -1.8454e+00 +1.4255e+00
15 +1.064822776e+01 +1.064822776e+01 +8.897822776e+01 +8.897822776e+01 +1.5134e+00 +7.1108e-01 +3.8642e+00 +2.2856e+00 -3.6466e+00
17 +2.008904110e+00 +2.008904110e+00 +8.033890411e+01 +8.033890411e+01 +3.2586e+00 +3.3653e+00 +2.9136e-01 +1.9504e-01 -2.0104e-01
