% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.127474565e+02 +8.127474565e+02 +1.812747457e+03 +1.812747457e+03 -3.1508e+00 -3.2090e+00 -2.4939e+00 -3.3519e+00 -3.9458e+00 -3.2162e+00 +2.6209e+00 +2.7234e+00 -1.7869e+00 -3.1347e+00
3 +2.630016141e+02 +2.630016141e+02 +1.263001614e+03 +1.263001614e+03 +1.0438e+00 +4.9975e+00 +1.4196e+00 +2.0753e-01 +4.4011e-01 -3.5535e+00 -3.0555e+00 -1.0349e+00 -1.6990e-01 +2.2224e+00
46 +2.433511621e+02 +2.433511621e+02 +1.243351162e+03 +1.243351162e+03 -1.0045e+00 +4.5271e+00 -9.5864e-02 +6.2404e-01 +1.3728e+00 -3.4373e+00 -2.6756e+00 -1.7434e+00 -1.2561e+00 +2.0518e+00
89 +1.404280524e+02 +1.404280524e+02 +1.140428052e+03 +1.140428052e+03 -2.9699e+00 -1.6826e-01 +1.2616e+00 +2.1330e+00 +7.7588e-01 -3.4900e+00 -4.1934e+00 +1.1489e-01 -7.5389e-01 +1.7278e+00
423 +9.942252604e+01 +9.942252604e+01 +1.099422526e+03 +1.099422526e+03 -2.8693e+00 +3.4340e-01 +1.2897e+00 +2.1053e+00 +6.2452e-01 -1.9524e+00 -4.1082e+00 +2.6781e-02 -7.8752e-01 +1.7718e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.649987295e+02 +5.649987295e+02 +6.350287295e+02 +6.350287295e+02 -1.4945e-01 +2.5465e+00 -2.7016e+00 -1.0392e+00 -4.6234e-01 +4.2112e-01 -8.3824e-01 -9.9897e-01 +2.1500e+00 +3.3109e+00
7 +3.948832747e+02 +3.948832747e+02 +4.649132747e+02 +4.649132747e+02 +2.7026e-03 +4.0315e+00 -2.0222e+00 -2.1923e+00 +1.3013e+00 -2.3947e+00 -2.6736e+00 +1.2169e+00 +1.7123e+00 -1.1523e+00
64 +2.422034984e+02 +2.422034984e+02 +3.122334984e+02 +3.122334984e+02 +4.3068e+00 -3.4451e+00 -3.5010e+00 +8.6902e-02 +2.1837e+00 +2.0858e+00 -2.4217e+00 -2.7579e-01 -2.4996e-01 -3.4038e-01
152 +1.512224901e+02 +1.512224901e+02 +2.212524901e+02 +2.212524901e+02 +1.4231e-01 -2.5304e+00 -4.6222e+00 +9.5721e-01 +7.9707e-01 +1.4981e+00 -1.2062e+00 +1.4689e+00 -2.3306e+00 +6.9334e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.626483188e+02 +2.626483188e+02 +2.144283188e+02 +2.144283188e+02 -4.1911e+00 -3.2362e+00 -1.9631e+00 -6.3791e-02 -1.7385e+00 +1.0524e+00 -2.5266e-01 +3.6754e+00 -1.1789e+00 +4.1260e+00
