% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.842991377e+01 +1.842991377e+01 +2.529991377e+01 +2.529991377e+01 +3.1741e+00 +3.9027e+00 +1.0787e+00 -2.7147e+00 -1.7041e+00
2 +1.123688376e+01 +1.123688376e+01 +1.810688376e+01 +1.810688376e+01 -3.7738e+00 +2.9672e+00 -3.6511e+00 -1.2908e+00 -1.2265e+00
4 +6.806761846e+00 +6.806761846e+00 +1.367676185e+01 +1.367676185e+01 +4.2486e-01 +2.0335e+00 +5.1151e-01 +1.9141e+00 -3.2376e+00
16 +5.507802429e+00 +5.507802429e+00 +1.237780243e+01 +1.237780243e+01 -4.1801e+00 -7.8819e-01 +1.8687e+00 +4.9115e+00 +2.5838e+00
64 +3.663014120e+00 +3.663014120e+00 +1.053301412e+01 +1.053301412e+01 -1.1767e+00 +2.7069e+00 +4.6714e+00 +2.8950e+00 -2.3329e+00
225 +2.498656330e+00 +2.498656330e+00 +9.368656330e+00 +9.368656330e+00 -1.1870e+00 +2.6865e+00 +4.5675e+00 +2.6573e+00 -2.3255e+00
412 +1.556755970e+00 +1.556755970e+00 +8.426755970e+00 +8.426755970e+00 -1.1872e+00 +2.6809e+00 +4.5593e+00 +2.6625e+00 -2.3246e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.144678374e+00 +8.144678374e+00 +8.154678374e+00 +8.154678374e+00 -3.4846e+00 -1.7099e+00 -3.7134e+00 -2.0055e+00 -1.2476e+00
21 +4.093873883e+00 +4.093873883e+00 +4.103873883e+00 +4.103873883e+00 +5.4892e-01 +2.9072e+00 +7.9674e-01 +6.5057e-02 +4.9013e+00
35 +3.102677574e+00 +3.102677574e+00 +3.112677574e+00 +3.112677574e+00 +2.2393e+00 -1.4042e-01 -3.5673e+00 -3.0749e+00 -1.3286e-01
61 +2.301559632e+00 +2.301559632e+00 +2.311559632e+00 +2.311559632e+00 +1.8755e+00 +2.5529e+00 -2.4688e+00 +3.9130e-02 +4.8139e+00
305 +9.302582827e-01 +9.302582827e-01 +9.402582827e-01 +9.402582827e-01 +1.8742e+00 +2.5528e+00 -2.4684e+00 +3.3914e-02 +4.8114e+00
512 +6.061607668e-01 +6.061607668e-01 +6.161607668e-01 +6.161607668e-01 +1.8744e+00 +2.5502e+00 -2.4684e+00 +3.4532e-02 +4.8112e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.903330919e+01 +2.903330919e+01 -1.015766908e+02 -1.015766908e+02 -2.9746e+00 +9.0978e-01 +3.8222e+00 +1.2235e+00 +4.2994e+00
2 +1.715562920e+01 +1.715562920e+01 -1.134543708e+02 -1.134543708e+02 -2.9441e+00 -2.1143e+00 +2.1312e+00 +1.6434e+00 +2.2401e+00
4 +1.468832717e+01 +1.468832717e+01 -1.159216728e+02 -1.159216728e+02 -1.5996e+00 +3.4980e+00 +3.4117e+00 +2.2449e+00 -1.9252e+00
6 +8.600353054e+00 +8.600353054e+00 -1.220096469e+02 -1.220096469e+02 -2.5471e+00 +3.2064e+00 +3.9939e+00 +3.5799e+00 +5.5034e-01
9 +4.787781925e+00 +4.787781925e+00 -1.258222181e+02 -1.258222181e+02 -3.3859e+00 +3.7638e+00 +3.7242e+00 -3.2863e+00 +3.8868e+00
46 +3.378747243e+00 +3.378747243e+00 -1.272312528e+02 -1.272312528e+02 -3.0340e+00 +3.7236e+00 +3.9188e+00 +8.2252e-01 +2.7294e+00
218 +2.449798139e+00 +2.449798139e+00 -1.281602019e+02 -1.281602019e+02 -1.5120e+00 +3.1445e+00 +1.6699e+00 +1.2146e+00 +2.5885e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.934048943e+01 +1.934048943e+01 -2.037795106e+02 -2.037795106e+02 +3.9609e+00 -2.4241e+00 -3.1631e+00 +1.5015e+00 +1.7075e+00
5 +1.308269489e+01 +1.308269489e+01 -2.100373051e+02 -2.100373051e+02 +6.8211e-02 +3.0776e+00 -3.8322e+00 +2.4812e+00 -2.5855e+00
6 +6.231313806e+00 +6.231313806e+00 -2.168886862e+02 -2.168886862e+02 +1.2359e+00 -9.4712e-01 -4.6433e+00 +1.2686e+00 +4.2713e+00
211 +2.865528338e+00 +2.865528338e+00 -2.202544717e+02 -2.202544717e+02 +1.7696e+00 +4.0486e+00 -1.2857e+00 -3.7900e+00 +3.0055e+00
