% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.764937481e+04 +1.764937481e+04 +1.779852481e+04 +1.779852481e+04 +6.6730e-01 -4.4620e+00 -3.2411e+00
3 +6.565374161e+03 +6.565374161e+03 +6.714524161e+03 +6.714524161e+03 -1.1989e+00 -3.9059e+00 -2.2343e+00
23 +4.590464455e+02 +4.590464455e+02 +6.081964455e+02 +6.081964455e+02 -1.2670e+00 -1.0604e+00 -3.0059e+00
49 +2.081686728e+01 +2.081686728e+01 +1.699668673e+02 +1.699668673e+02 -5.4450e-01 -6.5729e-01 -4.7582e-01
87 +1.386721791e+01 +1.386721791e+01 +1.630172179e+02 +1.630172179e+02 -1.9009e+00 -8.6655e-01 -9.6657e-01
120 +5.046544621e+00 +5.046544621e+00 +1.541965446e+02 +1.541965446e+02 -4.3541e-01 -9.5637e-01 -5.9769e-01
124 +1.688363233e+00 +1.688363233e+00 +1.508383632e+02 +1.508383632e+02 -3.9359e-01 -9.7746e-01 -7.2564e-01
165 +1.416757442e+00 +1.416757442e+00 +1.505667574e+02 +1.505667574e+02 -4.3488e-01 -8.8938e-01 -7.2259e-01
178 +6.704402907e-01 +6.704402907e-01 +1.498204403e+02 +1.498204403e+02 -3.9359e-01 -8.8082e-01 -7.2564e-01
208 +3.641551082e-01 +3.641551082e-01 +1.495141551e+02 +1.495141551e+02 -3.3862e-01 -8.5227e-01 -7.3417e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.419855883e+03 +2.419855883e+03 +1.419855883e+03 +1.419855883e+03 -1.7383e+00 +3.5578e-01 -1.8780e+00
10 +5.852187775e+02 +5.852187775e+02 -4.147812225e+02 -4.147812225e+02 -2.3919e+00 +1.3649e+00 +4.1676e+00
30 +3.066736648e+02 +3.066736648e+02 -6.933263352e+02 -6.933263352e+02 -2.6635e+00 +1.0653e+00 -3.5991e-01
46 +1.947212841e+02 +1.947212841e+02 -8.052787159e+02 -8.052787159e+02 -3.2604e+00 -1.8402e-03 -7.3143e-01
90 +1.403170155e+02 +1.403170155e+02 -8.596829845e+02 -8.596829845e+02 -3.2604e+00 -1.8402e-03 -4.9916e-01
170 +3.739208513e+01 +3.739208513e+01 -9.626079149e+02 -9.626079149e+02 -3.0563e+00 +2.0597e-01 +4.4273e-01
253 +2.312446627e+01 +2.312446627e+01 -9.768755337e+02 -9.768755337e+02 -3.0563e+00 +3.4333e-01 +4.4273e-01
257 +1.149342786e+01 +1.149342786e+01 -9.885065721e+02 -9.885065721e+02 -3.0563e+00 +6.2351e-01 +4.4273e-01
603 +9.945021984e+00 +9.945021984e+00 -9.900549780e+02 -9.900549780e+02 -3.0561e+00 +5.9273e-01 +4.7136e-01
706 +6.067913851e+00 +6.067913851e+00 -9.939320861e+02 -9.939320861e+02 -3.1486e+00 +5.9273e-01 +4.7136e-01
2129 +3.362793020e+00 +3.362793020e+00 -9.966372070e+02 -9.966372070e+02 -3.2402e+00 +4.3551e-01 +4.7136e-01
3030 +1.209630640e+00 +1.209630640e+00 -9.987903694e+02 -9.987903694e+02 -3.2417e+00 +4.7009e-01 +6.0501e-01
3082 +9.014914554e-01 +9.014914554e-01 -9.990985085e+02 -9.990985085e+02 -3.2417e+00 +5.5110e-01 +6.0501e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.057949752e+05 +3.057949752e+05 +3.058935952e+05 +3.058935952e+05 +4.6482e+00 +4.2027e+00 -7.8893e-01
2 +4.007306143e+04 +4.007306143e+04 +4.017168143e+04 +4.017168143e+04 -1.1122e+00 +1.6665e+00 -3.7435e+00
3 +3.016885024e+04 +3.016885024e+04 +3.026747024e+04 +3.026747024e+04 +2.4198e+00 +7.9404e-01 +1.1957e+00
5 +1.458020591e+04 +1.458020591e+04 +1.467882591e+04 +1.467882591e+04 +1.8144e+00 -8.6775e-01 +6.3723e-01
6 +3.155752304e+03 +3.155752304e+03 +3.254372304e+03 +3.254372304e+03 -1.1279e+00 +2.6702e-01 +2.0117e+00
8 +1.438489125e+03 +1.438489125e+03 +1.537109125e+03 +1.537109125e+03 -1.1862e+00 -8.4946e-01 -5.5024e-01
20 +3.495754350e+02 +3.495754350e+02 +4.481954350e+02 +4.481954350e+02 -3.8231e-01 -1.8943e+00 +9.1570e-01
30 +1.906162611e+02 +1.906162611e+02 +2.892362611e+02 +2.892362611e+02 -1.8351e+00 -1.7423e+00 +2.9235e+00
60 +1.281353341e+02 +1.281353341e+02 +2.267553341e+02 +2.267553341e+02 -9.2300e-01 -1.8457e+00 +2.5602e+00
93 +7.727408775e+01 +7.727408775e+01 +1.758940877e+02 +1.758940877e+02 -5.1713e-01 -7.8198e-01 +2.4825e+00
99 +4.992646435e+01 +4.992646435e+01 +1.485464643e+02 +1.485464643e+02 -9.2157e-01 -1.9100e+00 +1.9464e+00
103 +3.979476837e+01 +3.979476837e+01 +1.384147684e+02 +1.384147684e+02 -1.2882e+00 -1.4883e+00 +2.3699e+00
128 +2.463571708e+01 +2.463571708e+01 +1.232557171e+02 +1.232557171e+02 -9.5349e-01 -1.4883e+00 +2.3699e+00
147 +1.035651050e+01 +1.035651050e+01 +1.089765105e+02 +1.089765105e+02 -8.8282e-01 -1.5574e+00 +1.6085e+00
172 +8.307253985e+00 +8.307253985e+00 +1.069272540e+02 +1.069272540e+02 -8.8282e-01 -1.5574e+00 +1.9094e+00
