% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.739626777e+06 +1.739626777e+06 +1.739775927e+06 +1.739775927e+06
2 +1.341033273e+06 +1.341033273e+06 +1.341182423e+06 +1.341182423e+06
3 +9.803049020e+05 +9.803049020e+05 +9.804540520e+05 +9.804540520e+05
42 +6.187284955e+05 +6.187284955e+05 +6.188776455e+05 +6.188776455e+05
46 +3.598604419e+05 +3.598604419e+05 +3.600095919e+05 +3.600095919e+05
163 +2.496319131e+05 +2.496319131e+05 +2.497810631e+05 +2.497810631e+05
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004499350e+06 +1.004499350e+06 +1.003499350e+06 +1.003499350e+06
4 +6.100165794e+05 +6.100165794e+05 +6.090165794e+05 +6.090165794e+05
53 +3.641351794e+05 +3.641351794e+05 +3.631351794e+05 +3.631351794e+05
145 +2.444626744e+05 +2.444626744e+05 +2.434626744e+05 +2.434626744e+05
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729769062e+06 +1.729769062e+06 +1.729867682e+06 +1.729867682e+06
2 +1.472935711e+06 +1.472935711e+06 +1.473034331e+06 +1.473034331e+06
11 +7.501225037e+05 +7.501225037e+05 +7.502211237e+05 +7.502211237e+05
43 +5.742716605e+05 +5.742716605e+05 +5.743702805e+05 +5.743702805e+05
47 +2.669212813e+05 +2.669212813e+05 +2.670199013e+05 +2.670199013e+05
81 +2.205917101e+05 +2.205917101e+05 +2.206903301e+05 +2.206903301e+05
245 +1.583016426e+05 +1.583016426e+05 +1.584002626e+05 +1.584002626e+05
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.464216746e+06 +1.464216746e+06 +1.464169596e+06 +1.464169596e+06
8 +9.659086867e+05 +9.659086867e+05 +9.658615367e+05 +9.658615367e+05
44 +6.102586054e+05 +6.102586054e+05 +6.102114554e+05 +6.102114554e+05
55 +3.220164750e+05 +3.220164750e+05 +3.219693250e+05 +3.219693250e+05
81 +2.506153307e+05 +2.506153307e+05 +2.505681807e+05 +2.505681807e+05
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.116775545e+05 +8.116775545e+05 +8.117150745e+05 +8.117150745e+05
22 +5.369488119e+05 +5.369488119e+05 +5.369863319e+05 +5.369863319e+05
41 +2.719800057e+05 +2.719800057e+05 +2.720175257e+05 +2.720175257e+05
48 +2.217952970e+05 +2.217952970e+05 +2.218328170e+05 +2.218328170e+05
74 +1.442699624e+05 +1.442699624e+05 +1.443074824e+05 +1.443074824e+05
123 +9.747785730e+04 +9.747785730e+04 +9.751537730e+04 +9.751537730e+04
% function evaluation | noise-free fitness - Fopt (2.847900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.820779897e+06 +1.820779897e+06 +1.821064687e+06 +1.821064687e+06
2 +1.529587387e+06 +1.529587387e+06 +1.529872177e+06 +1.529872177e+06
4 +8.976359357e+05 +8.976359357e+05 +8.979207257e+05 +8.979207257e+05
41 +5.267208686e+05 +5.267208686e+05 +5.270056586e+05 +5.270056586e+05
61 +3.053030541e+05 +3.053030541e+05 +3.055878441e+05 +3.055878441e+05
131 +2.213124434e+05 +2.213124434e+05 +2.215972334e+05 +2.215972334e+05
% function evaluation | noise-free fitness - Fopt (7.760000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.927359306e+05 +9.927359306e+05 +9.927436906e+05 +9.927436906e+05
41 +5.014989883e+05 +5.014989883e+05 +5.015067483e+05 +5.015067483e+05
76 +2.368946692e+05 +2.368946692e+05 +2.369024292e+05 +2.369024292e+05
% function evaluation | noise-free fitness - Fopt (-3.822100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.261441019e+06 +1.261441019e+06 +1.261058809e+06 +1.261058809e+06
2 +9.714152085e+05 +9.714152085e+05 +9.710329985e+05 +9.710329985e+05
3 +5.638498182e+05 +5.638498182e+05 +5.634676082e+05 +5.634676082e+05
9 +3.617210153e+05 +3.617210153e+05 +3.613388053e+05 +3.613388053e+05
60 +2.303918145e+05 +2.303918145e+05 +2.300096045e+05 +2.300096045e+05
76 +1.431133887e+05 +1.431133887e+05 +1.427311787e+05 +1.427311787e+05
119 +8.565528720e+04 +8.565528720e+04 +8.527307720e+04 +8.527307720e+04
141 +4.992496018e+04 +4.992496018e+04 +4.954275018e+04 +4.954275018e+04
603 +3.909999004e+04 +3.909999004e+04 +3.871778004e+04 +3.871778004e+04
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.106630227e+06 +2.106630227e+06 +2.105630227e+06 +2.105630227e+06
2 +1.219292797e+06 +1.219292797e+06 +1.218292797e+06 +1.218292797e+06
4 +5.629189210e+05 +5.629189210e+05 +5.619189210e+05 +5.619189210e+05
43 +3.581841289e+05 +3.581841289e+05 +3.571841289e+05 +3.571841289e+05
57 +2.052415261e+05 +2.052415261e+05 +2.042415261e+05 +2.042415261e+05
123 +1.371973044e+05 +1.371973044e+05 +1.361973044e+05 +1.361973044e+05
335 +9.942162557e+04 +9.942162557e+04 +9.842162557e+04 +9.842162557e+04
% function evaluation | noise-free fitness - Fopt (-1.838100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.833119910e+05 +7.833119910e+05 +7.831281810e+05 +7.831281810e+05
6 +5.799975474e+05 +5.799975474e+05 +5.798137374e+05 +5.798137374e+05
41 +3.448084881e+05 +3.448084881e+05 +3.446246781e+05 +3.446246781e+05
66 +2.107340938e+05 +2.107340938e+05 +2.105502838e+05 +2.105502838e+05
95 +1.371195508e+05 +1.371195508e+05 +1.369357408e+05 +1.369357408e+05
173 +9.482673422e+04 +9.482673422e+04 +9.464292422e+04 +9.464292422e+04
% function evaluation | noise-free fitness - Fopt (-3.877500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.325537476e+06 +2.325537476e+06 +2.325149726e+06 +2.325149726e+06
2 +1.547309077e+06 +1.547309077e+06 +1.546921327e+06 +1.546921327e+06
12 +9.125185787e+05 +9.125185787e+05 +9.121308287e+05 +9.121308287e+05
31 +5.951367735e+05 +5.951367735e+05 +5.947490235e+05 +5.947490235e+05
74 +3.275631821e+05 +3.275631821e+05 +3.271754321e+05 +3.271754321e+05
86 +2.047059593e+05 +2.047059593e+05 +2.043182093e+05 +2.043182093e+05
243 +1.572185596e+05 +1.572185596e+05 +1.568308096e+05 +1.568308096e+05
% function evaluation | noise-free fitness - Fopt (-7.009000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.733536556e+06 +1.733536556e+06 +1.733466466e+06 +1.733466466e+06
2 +8.399177888e+05 +8.399177888e+05 +8.398476988e+05 +8.398476988e+05
14 +5.066548747e+05 +5.066548747e+05 +5.065847847e+05 +5.065847847e+05
42 +3.669737332e+05 +3.669737332e+05 +3.669036432e+05 +3.669036432e+05
85 +1.894147130e+05 +1.894147130e+05 +1.893446230e+05 +1.893446230e+05
200 +1.471163244e+05 +1.471163244e+05 +1.470462344e+05 +1.470462344e+05
% function evaluation | noise-free fitness - Fopt (-8.481100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.021473348e+06 +1.021473348e+06 +1.020625238e+06 +1.020625238e+06
3 +8.205637157e+05 +8.205637157e+05 +8.197156057e+05 +8.197156057e+05
41 +3.753169474e+05 +3.753169474e+05 +3.744688374e+05 +3.744688374e+05
94 +2.179394444e+05 +2.179394444e+05 +2.170913344e+05 +2.170913344e+05
